headword,meaning_ja,zhuyin,pinyin,pos,tocfl_level,taiwan_usage,source,entry_type,scene_tags,notes
人數,人数,ㄖㄣˊ ㄕㄨˋ,rénshù,名詞,5,common,ai,word,,
人物,人物/キャラクター,ㄖㄣˊ ㄨˋ,rénwù,名詞,5,common,ai,word,,
忍耐,忍耐する/我慢する,ㄖㄣˇ ㄋㄞˋ,rěnnài,状態動詞,5,common,ai,word,,
任務,任務/仕事/役割,ㄖㄣˋ ㄨˋ,rènwù,名詞,5,common,ai,word,,
熱水,お湯,ㄖㄜˋ ㄕㄨㄟˇ,rèshuǐ,名詞,5,common,ai,word,,
日出,日の出,ㄖˋ ㄔㄨ,rìchū,自動詞,5,common,ai,word,,
日期,日付,ㄖˋ ㄑㄧˊ,rìqí,名詞,5,common,ai,word,,
如,〜のようだ/〜のように,ㄖㄨˊ / ㄖㄨˊ,rú / rú,接続詞/介詞(前置詞)/状態動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
如此,このような/このように,ㄖㄨˊ ㄘˇ / ㄖㄨˊ ㄘˇ,rúcǐ / rúcǐ,状態動詞(形容詞)/副詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
如下,以下の通り,ㄖㄨˊ ㄒㄧㄚˋ,rúxià,状態動詞(形容詞),5,common,ai,word,,
如意,思い通り/満足な,ㄖㄨˊ ㄧˋ,rúyì,状態動詞(形容詞),5,common,ai,word,,
弱,弱い/劣る,ㄖㄨㄛˋ,ruò,状態動詞(形容詞),5,common,ai,word,,
失戀,失恋する,ㄕ ㄌㄧㄢˋ,shīliàn,変化動詞,5,common,ai,word,,
失去,失う,ㄕ ㄑㄩˋ,shīqù,変化動詞,5,common,ai,word,,
獅,ライオン,ㄕ(ㄗ˙),shī(zi),名詞,5,common,ai,word,,原表記: 獅(子)
十分,非常に/完全に,ㄕˊ ㄈㄣ,shífēn,副詞,5,common,ai,word,,
實話,本当のこと,ㄕˊ ㄏㄨㄚˋ,shíhuà,名詞,5,common,ai,word,,
實際,現実/実際的な,ㄕˊ ㄐㄧˋ,shíjì,状態動詞(形容詞),5,common,ai,word,,
時刻,時/瞬間,ㄕˊ ㄎㄜˋ,shíkè,名詞,5,common,ai,word,,
實力,実力,ㄕˊ ㄌㄧˋ,shílì,名詞,5,common,ai,word,,
石頭,石,ㄕˊ ˙ㄊㄡ,shítou/shí,名詞,5,common,ai,word,,原表記: 石頭(˙ㄊㄡ) /石
實行,実行する,ㄕˊ ㄒㄧㄥˊ,shíxíng,動詞,5,common,ai,word,,
實在,本当に/誠実な,ㄕˊ ㄗㄞˋ / ㄕˊ ㄗㄞˋ,shízài / shízài,状態動詞(形容詞)/副詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
使得,実行可能だ/〜させる,ㄕˇ ˙ㄉㄜ,shǐde,状態動詞,5,common,ai,word,,
使用,使用する,ㄕˇ ㄩㄥˋ,shǐyòng,動詞,5,common,ai,word,,
事業,事業/仕事,ㄕˋ ㄧㄝˋ,shìyè,名詞,5,common,ai,word,,
事實,事実,ㄕˋ ㄕˊ,shìshí,名詞,5,common,ai,word,,
適應,適応する/慣れる,ㄕˋ ㄧㄥˋ,shìyìng,状態動詞,5,common,ai,word,,
殺,殺す/攻撃する/減らす/しみる,ㄕㄚ,shā,動詞,5,common,ai,word,,
晒,日光に当てる/干す,ㄕㄞˋ,shài,動詞,5,common,ai,word,,
傷害,傷つける/危害/損傷,ㄕㄤ ㄏㄞˋ / ㄕㄤ ㄏㄞˋ,shānghài / shānghài,動詞/名詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
商品,商品/品物,ㄕㄤ ㄆㄧㄣˇ,shāngpǐn,名詞,5,common,ai,word,,
商業,ビジネス/商業,ㄕㄤ ㄧㄝˋ,shāngyè,名詞,5,common,ai,word,,
上,乗る/上 / 上の/登る/乗る,ㄕㄤˋ / ㄕㄤˋ / ㄕㄤˋ,shàng / shàng / shàng,限定詞/動詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
上當,騙される,ㄕㄤˋ ㄉㄤˋ,shàngdàng,変化動詞,5,common,ai,word,,
上帝,神,ㄕㄤˋ ㄉㄧˋ,shàngdì,名詞,5,common,ai,word,,
上街,街に出る/買い物に行く,ㄕㄤˋ ㄐㄧㄝ,shàngjiē,自動詞,5,common,ai,word,,
山區,山間部,ㄕㄢ ㄑㄩ,shānqū,名詞,5,common,ai,word,,
燒,燃やす/煮炊きする,ㄕㄠ,shāo,動詞,5,common,ai,word,,
少,少ない / 少ない/不足する/若い,ㄕㄠˇ / ㄕㄠˇ,shǎo / shǎo,副詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
蛇,ヘビ,ㄕㄜˊ,shé,名詞,5,common,ai,word,,
設備,設備/備品,ㄕㄜˋ ㄅㄟˋ,shèbèi,名詞,5,common,ai,word,,
設計,設計する/計画/デザイン,ㄕㄜˋ ㄐㄧˋ,shèjì,名詞/動詞,5,common,ai,word,,
升,昇る/昇進する/リットル,ㄕㄥ / ㄕㄥ,shēng / shēng,動詞/変化動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
聲,声/音,ㄕㄥ,shēng,量詞,5,common,ai,word,,
生,生まれる/産む/生命,ㄕㄥ / ㄕㄥ,shēng / shēng,動詞/状態動詞(連体用),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
生產,生産する/出産する,ㄕㄥ ㄔㄢˇ,shēngchǎn,動詞,5,common,ai,word,,
聲調,声調/トーン,ㄕㄥ ㄉㄧㄠˋ,shēngdiào,名詞,5,common,ai,word,,
生動,生き生きとした,ㄕㄥ ㄉㄨㄥˋ,shēngdòng,状態動詞(形容詞),5,common,ai,word,,
生活,生活/生活する / 生活する/暮らし,ㄕㄥ ㄏㄨㄛˊ / ㄕㄥ ㄏㄨㄛˊ,shēnghuó / shēnghuó,自動詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
生命,生命/命,ㄕㄥ ㄇㄧㄥˋ,shēngmìng,名詞,5,common,ai,word,,
生字,新しい単語,ㄕㄥ ㄗˋ,shēngzì,名詞,5,common,ai,word,,
深入,深く入り込む/徹底的な,ㄕㄣ ㄖㄨˋ / ㄕㄣ ㄖㄨˋ,shēnrù / shēnrù,状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
身上,身につけている/手元に,ㄕㄣ ㄕㄤˋ,shēnshàng,名詞,5,common,ai,word,,
省,節約する/省く/省,ㄕㄥˇ / ㄕㄥˇ / ㄕㄥˇ,shěng / shěng / shěng,状態動詞/状態動詞(形容詞)/名詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
省錢,節約する,ㄕㄥˇ ㄑㄧㄢˊ,shěngqián,Vs-sep,5,common,ai,word,,
剩,残る,ㄕㄥˋ,shèng,状態動詞,5,common,ai,word,,
剩下,残る/余る,ㄕㄥˋ ㄒㄧㄚˋ,shèngxià,変化動詞,5,common,ai,word,,
甚至,〜でさえ/さらに,ㄕㄣˋ ㄓˋ,shènzhì,副詞,5,common,ai,word,,
收穫,収穫/成果,ㄕㄡ ㄏㄨㄛˋ,shōuhuò,名詞,5,common,ai,word,,
收音機,ラジオ,ㄕㄡ ㄧㄣ ㄐㄧ,shōuyīnjī,名詞,5,common,ai,word,,
熟悉,精通している/よく知る,shㄛ˙úㄒㄧ,shoúxī,状態動詞,5,common,ai,word,,
手續,手続き/手順,ㄕㄡˇ ㄒㄩˋ,shǒuxù,名詞,5,common,ai,word,,
首,頭/首/最初の,ㄕㄡˇ / ㄕㄡˇ,shǒu / shǒu,量詞/限定詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
受得了,耐えられる,ㄕㄡˋ ˙ㄉㄜ ˙ㄌㄧㄠ,shòudeliao,状態動詞,5,common,ai,word,,
受傷,負傷する,ㄕㄡˋ ㄕㄤ,shòushāng,Vp-sep,5,common,ai,word,,
輸,負ける/輸送する/寄付する,ㄕㄨ,shū,変化動詞,5,common,ai,word,,
蔬菜,野菜,ㄕㄨ ㄘㄞˋ,shūcài,名詞,5,common,ai,word,,
舒適,快適な,ㄕㄨ ㄕˋ,shūshì,状態動詞(形容詞),5,common,ai,word,,
數,数える/数,ㄕㄨˇ / ㄕㄨˋ,shǔ / shù,動詞/名詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
數字,数字,ㄕㄨˋ ㄗˋ,shùzì,名詞,5,common,ai,word,,
雙,〜足/〜組(ペアの量詞) / 二つの/一対の,ㄕㄨㄤ / ㄕㄨㄤ,shuāng / shuāng,状態動詞(連体用),3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
刷牙,歯を磨く,ㄕㄨㄚ ㄧㄚˊ,shuāyá,離合動詞,5,common,ai,word,,
水餃,水餃子,ㄕㄨㄟˇ ㄐㄧㄠˇ,shuǐjiǎo,名詞,5,common,ai,word,,
水平,水準/レベル,ㄕㄨㄟˇ ㄆㄧㄥˊ,shuǐpíng,名詞,5,common,ai,word,,
睡著,眠りにつく,ㄕㄨㄟˋ ㄓㄠˊ,shuìzháo,変化動詞,5,common,ai,word,,
水準,水準/レベル,ㄕㄨㄟˇ ㄓㄨㄣˇ,shuǐzhǔn,名詞,5,common,ai,word,,
順便,ついでに/手軽に,ㄕㄨㄣˋ ㄅㄧㄢˋ,shùnbiàn,副詞,5,common,ai,word,,
順利,順調な/うまくいく,ㄕㄨㄣˋ ㄌㄧˋ,shùnlì,状態動詞(形容詞),5,common,ai,word,,
說法,言い分/説,ㄕㄨㄛ ㄈㄚˇ,shuōfǎ,名詞,5,common,ai,word,,
說明,説明/解説する,ㄕㄨㄛ ㄇㄧㄥˊ,shuōmíng,名詞/動詞,5,common,ai,word,,
說起來,考えてみると,ㄕㄨㄛ ㄑㄧˇ ㄌㄞˊ,shuōqǐlái,副詞,5,common,ai,word,,
思考,深く考える/熟考する,ㄙ ㄎㄠˇ,sīkǎo,動詞,5,common,ai,word,,
思想,思想/考え,ㄙ ㄒㄧㄤˇ,sīxiǎng,名詞,5,common,ai,word,,
似乎,～のようだ/どうやら,ㄙˋ ㄏㄨ,sìhū/sì,副詞,5,common,ai,word,,原表記: 似乎/似
寺廟,寺院/お寺,ㄙˋ ㄇㄧㄠˋ,sìmiào,名詞,5,common,ai,word,,
算了,もういい/やめにする,ㄙㄨㄢˋ ˙ㄌㄜ,suànle,状態動詞(形容詞),5,common,ai,word,,
隨便,自由な/勝手な,ㄙㄨㄟˊ ㄅㄧㄢˋ,suíbiàn,状態動詞(形容詞),5,common,ai,word,,
隨時,いつでも,ㄙㄨㄟˊ ㄕˊ,suíshí,副詞,5,common,ai,word,,
所,場所/箇所,ㄙㄨㄛˇ,suǒ,量詞/助詞,5,common,ai,word,,
所謂,いわゆる,ㄙㄨㄛˇ ㄨㄟˋ,suǒwèi,状態動詞(連体用),5,common,ai,word,,
抬,持ち上げる/運ぶ,ㄊㄞˊ,tái,動詞,5,common,ai,word,,
態度,態度/姿勢,ㄊㄞˋ ㄉㄨˋ,tàidù,名詞,5,common,ai,word,,
堂,広間/ホール,ㄊㄤˊ,táng,名詞/量詞,5,common,ai,word,,
躺,横たわる/寝る,ㄊㄤˇ,tǎng,動詞,5,common,ai,word,,
談話,対話/話し合い,ㄊㄢˊ ㄏㄨㄚˋ,tánhuà,離合動詞,5,common,ai,word,,
討厭,嫌う/不快な,ㄊㄠˇ ㄧㄢˋ,tǎoyàn,状態動詞,5,common,ai,word,,
特地,わざわざ,ㄊㄜˋ ㄉㄧˋ,tèdì,副詞,5,common,ai,word,,
特色,特色/持ち味,ㄊㄜˋ ㄙㄜˋ,tèsè,名詞,5,common,ai,word,,
特殊,特別な/特殊な,ㄊㄜˋ ㄕㄨ,tèshū,状態動詞(形容詞),5,common,ai,word,,
田,畑/田んぼ,ㄊㄧㄢˊ,tián,名詞,5,common,ai,word,,
填,埋める/記入する,ㄊㄧㄢˊ,tián,動詞,5,common,ai,word,,
天堂,天国/楽園,ㄊㄧㄢ ㄊㄤˊ,tiāntáng,名詞,5,common,ai,word,,
天天,毎日,ㄊㄧㄢ ㄊㄧㄢ,tiāntiān,副詞,5,common,ai,word,,
天下,世界/天下,ㄊㄧㄢ ㄒㄧㄚˋ,tiānxià,名詞,5,common,ai,word,,
條件,条件/前提,ㄊㄧㄠˊ ㄐㄧㄢˋ,tiáojiàn,名詞,5,common,ai,word,,
挑戰,挑む/挑戦,ㄊㄧㄠˇ ㄓㄢˋ / ㄊㄧㄠˇ ㄓㄢˋ,tiǎozhàn / tiǎozhàn,動詞/名詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
題材,題材/テーマ,ㄊㄧˊ ㄘㄞˊ,tícái,名詞,5,common,ai,word,,
提到,言及する/触れる,ㄊㄧˊ ㄉㄠˋ,tídào,変化動詞,5,common,ai,word,,
提高,高める/向上させる,ㄊㄧˊ ㄍㄠ,tígāo,動詞,5,common,ai,word,,
提供,提供する/供給する,ㄊㄧˊ ㄍㄨㄥ,tígōng,動詞,5,common,ai,word,,
體會,体得する/実感する,ㄊㄧˇ ㄏㄨㄟˋ,tǐhuì,状態動詞,5,common,ai,word,,
體力,体力,ㄊㄧˇ ㄌㄧˋ,tǐlì,名詞,5,common,ai,word,,
體貼,思いやりのある,ㄊㄧˇ ㄊㄧㄝ,tǐtiē,状態動詞,5,common,ai,word,,
體重,体重,ㄊㄧˇ ㄓㄨㄥˋ,tǐzhòng,名詞,5,common,ai,word,,
貼,貼る,ㄊㄧㄝ,tiē,動詞,5,common,ai,word,,
鐵,鉄,ㄊㄧㄝˇ,tiě,名詞,5,common,ai,word,,
鐵路,鉄道,ㄊㄧㄝˇ ㄌㄨˋ,tiělù,名詞,5,common,ai,word,,
聽力,聴解力/聞き取り,ㄊㄧㄥ ㄌㄧˋ,tīnglì,名詞,5,common,ai,word,,
聽起來,～に聞こえる,ㄊㄧㄥ ㄑㄧˇ ㄌㄞˊ,tīngqǐlái,副詞,5,common,ai,word,,
聽眾,聴衆/聞き手,ㄊㄧㄥ ㄓㄨㄥˋ,tīngzhòng,名詞,5,common,ai,word,,
挺,かなり/まっすぐな,ㄊㄧㄥˇ / ㄊㄧㄥˇ,tǐng / tǐng,副詞/動詞/状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
通,通じる/精通する,ㄊㄨㄥ / ㄊㄨㄥ / ㄊㄨㄥ,tōng / tōng / tōng,状態動詞(述語用)/量詞/状態動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
通過,通過する/合格する,ㄊㄨㄥ ㄍㄨㄛˋ / ㄊㄨㄥ ㄍㄨㄛˋ,tōngguò / tōngguò,変化動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
通知,通知する/知らせ,ㄊㄨㄥ ㄓ,tōngzhī,動詞/名詞,5,common,ai,word,,
同,同じ/同様の,ㄊㄨㄥˊ / ㄊㄨㄥˊ,tóng / tóng,限定詞/介詞(前置詞)/副詞/状態動詞(形容詞),5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
同情,同情する,ㄊㄨㄥˊ ㄑㄧㄥˊ,tóngqíng,状態動詞,5,common,ai,word,,
同事,同僚,ㄊㄨㄥˊ ㄕˋ,tóngshì,名詞,5,common,ai,word,,
痛苦,苦痛/つらい,ㄊㄨㄥˋ ㄎㄨˇ,tòngkǔ,状態動詞(形容詞),5,common,ai,word,,
頭,頭 / 頭/髪型/先端/頭部,ㄊㄡˊ / ㄊㄡˊ / ㄊㄡˊ,tóu / tóu / tóu,限定詞/量詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
投,投げる/投票する/向ける,ㄊㄡˊ,tóu,動詞,5,common,ai,word,,
土,土/トゥ族,ㄊㄨˇ,tǔ,名詞,5,common,ai,word,,
團體,団体/組織/グループ,ㄊㄨㄢˊ ㄊㄧˇ,tuántǐ,名詞,5,common,ai,word,,
團圓,再会する,ㄊㄨㄢˊ ㄩㄢˊ,tuányuán,状態動詞(形容詞),5,common,ai,word,,
土地,土地/土壌/領土,ㄊㄨˇ ㄉㄧˋ,tǔdì,名詞,5,common,ai,word,,
推,押す/断る,ㄊㄨㄟ,tuī,動詞,5,common,ai,word,,
推薦,推薦する,ㄊㄨㄟ ㄐㄧㄢˋ,tuījiàn,動詞,5,common,ai,word,,
推銷,売り込む/販売促進する,ㄊㄨㄟ ㄒㄧㄠ,tuīxiāo,動詞,5,common,ai,word,,
退步,後退する/譲歩する,ㄊㄨㄟˋ ㄅㄨˋ,tuìbù,変化動詞,5,common,ai,word,,
退休,退職する,ㄊㄨㄟˋ ㄒㄧㄡ,tuìxiū,変化動詞,5,common,ai,word,,
突然,突然の,ㄊㄨˊ ㄖㄢˊ,túrán,副詞,5,common,ai,word,,
兔,ウサギ,ㄊㄨˋ(ㄗ˙),tù(zi),名詞,5,common,ai,word,,原表記: 兔(子)
外邊,外側/海外,ㄨㄞˋ ㄅㄧㄢ,wàibiān,名詞,5,common,ai,word,,
外文,外国語（書き言葉）,ㄨㄞˋ ㄨㄣˊ,wàiwén,名詞,5,common,ai,word,,
外語,外国語,ㄨㄞˋ ㄩˇ,wàiyǔ,名詞,5,common,ai,word,,
外祖父,母方の祖父,ㄨㄞˋ ㄗㄨˇ ㄈㄨˋ,wàizǔfù,名詞,5,common,ai,word,,
外祖母,母方の祖母,ㄨㄞˋ ㄗㄨˇ ㄇㄨˇ,wàizǔmǔ,名詞,5,common,ai,word,,
完成,完成させる/やり遂げる,ㄨㄢˊ ㄔㄥˊ,wánchéng,変化動詞,5,common,ai,word,,
玩具,おもちゃ,ㄨㄢˊ ㄐㄩˋ,wánjù,名詞,5,common,ai,word,,
晚,遅い/夜 / 夜/遅い,ㄨㄢˇ / ㄨㄢˇ,wǎn / wǎn,状態動詞(形容詞),2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
萬一,万が一,ㄨㄢˋ ㄧ,wànyī,副詞,5,common,ai,word,,
網,網/ネットワーク,ㄨㄤˇ,wǎng,名詞,5,common,ai,word,,
往往,いつも/往々にして,ㄨㄤˇ ㄨㄤˇ,wǎngwǎng,副詞,5,common,ai,word,,
娃娃,赤ん坊/人形,ㄨㄚˊ ˙ㄨㄚ,wáwa,名詞,5,common,ai,word,,原表記: 娃娃(˙ㄨㄚ)
維持,維持する/保つ,ㄨㄟˊ ㄔˊ,wéichí,動詞,5,common,ai,word,,
微笑,微笑む,ㄨㄟˊ ㄒㄧㄠˋ,wéixiào,自動詞,5,common,ai,word,,
偉大,偉大な/壮大な,ㄨㄟˇ ㄉㄚˋ,wěidà,状態動詞(形容詞),5,common,ai,word,,
為,～として/～のために,ㄨㄟˋ / ㄨㄟˊ,wèi / wéi,介詞(前置詞)/状態動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
未來,未来,ㄨㄟˋ ㄌㄞˊ,wèilái,名詞,5,common,ai,word,,
位置,位置/場所/座席,ㄨㄟˋ ㄓˋ,wèizhì,名詞,5,common,ai,word,,
溫度,温度,ㄨㄣ ㄉㄨˋ,wēndù,名詞,5,common,ai,word,,
溫暖,暖かい,ㄨㄣ ㄋㄨㄢˇ,wēnnuǎn,状態動詞(形容詞),5,common,ai,word,,
溫柔,優しい/穏やかな,ㄨㄣ ㄖㄡˊ,wēnróu,状態動詞(形容詞),5,common,ai,word,,
文件,書類/ファイル,ㄨㄣˊ ㄐㄧㄢˋ,wénjiàn,名詞,5,common,ai,word,,
文學,文学,ㄨㄣˊ ㄒㄩㄝˊ,wénxué,名詞,5,common,ai,word,,
文章,文章/記事,ㄨㄣˊ ㄓㄤ,wénzhāng/wén,名詞,5,common,ai,word,,原表記: 文章/文
文字,文字/書記言語,ㄨㄣˊ ㄗˋ,wénzì,名詞,5,common,ai,word,,
穩定,安定した,ㄨㄣˇ ㄉㄧㄥˋ,wěndìng,状態動詞(形容詞),5,common,ai,word,,
問好,挨拶する,ㄨㄣˋ ㄏㄠˇ,wènhǎo,自動詞,5,common,ai,word,,
問候,挨拶する/見舞う,ㄨㄣˋ ㄏㄡˋ,wènhòu,動詞,5,common,ai,word,,
握手,握手する,ㄨㄛˋ ㄕㄡˇ,wòshǒu,離合動詞,5,common,ai,word,,
無,ない/無,ㄨˊ,wú,状態動詞(連体用),5,common,ai,word,,
無法,～できない,ㄨˊ ㄈㄚˇ,wúfǎ,副詞,5,common,ai,word,,
無論如何,いずれにせよ/何としても,ㄨˊ ㄌㄨㄣˋ ㄖㄨˊ ㄏㄜˊ,wúlùnrúhé,接続詞,5,common,ai,word,,
無窮,無限の/果てしない,ㄨˊ ㄑㄩㄥˊ,wúqióng,状態動詞(形容詞),5,common,ai,word,,
無所謂,構わない/どうでもいい,ㄨˊ ㄙㄨㄛˇ ㄨㄟˋ,wúsuǒwèi,状態動詞(形容詞),5,common,ai,word,,
誤會,誤解する/誤解,ㄨˋ ㄏㄨㄟˋ / ㄨˋ ㄏㄨㄟˋ,wùhuì / wùhuì,名詞/状態動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
物價,物価,ㄨˋ ㄐㄧㄚˋ,wùjià,名詞,5,common,ai,word,,
西北,中国北西部/北西,ㄒㄧ ㄅㄟˇ,xīběi,名詞,5,common,ai,word,,
西餐,洋食,ㄒㄧ ㄘㄢ,xīcān,名詞,5,common,ai,word,,
西方,西洋/欧米,ㄒㄧ ㄈㄤ,xīfāng,名詞,5,common,ai,word,,
西南,南西,ㄒㄧ ㄋㄢˊ,xīnán,名詞,5,common,ai,word,,
吸毒,薬物を乱用する,ㄒㄧ ㄉㄨˊ,xīdú,離合動詞,5,common,ai,word,,
犧牲,犠牲にする/命を捧げる,ㄒㄧ ㄕㄥ,xīshēng,変化動詞,5,common,ai,word,,
吸收,吸収する,ㄒㄧ ㄕㄡ,xīshōu,動詞,5,common,ai,word,,
希望,望む/希望 / 望む/希望,ㄒㄧ ㄨㄤˋ / ㄒㄧ ㄨㄤˋ,xīwàng / xīwàng,名詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
吸引,引きつける/魅了する,ㄒㄧ ㄧㄣˇ,xīyǐn,状態動詞,5,common,ai,word,,
喜愛,好む/愛する,ㄒㄧˇ ㄞˋ,xǐài,状態動詞,5,common,ai,word,,
細,細い/細かい,ㄒㄧˋ,xì,状態動詞(形容詞),5,common,ai,word,,
細心,丁寧な/注意深い,ㄒㄧˋ ㄒㄧㄣ,xìxīn,状態動詞(形容詞),5,common,ai,word,,
戲,芝居/悪ふざけ,ㄒㄧˋ,xì,名詞,5,common,ai,word,,
戲劇,演劇/ドラマ,ㄒㄧˋ ㄐㄩˋ,xìjù,名詞,5,common,ai,word,,
系統,システム/体系,ㄒㄧˋ ㄊㄨㄥˇ,xìtǒng,名詞,5,common,ai,word,,
下,降りる/下 / 下/下方,ㄒㄧㄚˋ / ㄒㄧㄚˋ,xià / xià,限定詞/量詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
嚇,怖がらせる/脅かす,ㄒㄧㄚˋ,xià,状態動詞(述語用),5,common,ai,word,,
下來,降りてくる/完了の補語,ㄒㄧㄚˋ ㄌㄞˊ / ㄒㄧㄚˋ ㄌㄞˊ,xiàlái / xiàlái,助詞/名詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
線,糸/線/ワイヤー,ㄒㄧㄢˋ,xiàn,名詞,5,common,ai,word,,
相對,相対的な/向かい合う,ㄒㄧㄤ ㄉㄨㄟˋ,xiāngduì,状態動詞(連体用),5,common,ai,word,,
相反,正反対の,ㄒㄧㄤ ㄈㄢˇ,xiāngfǎn,状態動詞(形容詞),5,common,ai,word,,
相關,関連した,ㄒㄧㄤ ㄍㄨㄢ,xiāngguān,状態動詞(形容詞),5,common,ai,word,,
相同,同一の/同じ,ㄒㄧㄤ ㄊㄨㄥˊ,xiāngtóng,状態動詞(形容詞),5,common,ai,word,,
詳細,詳細な/詳しい,ㄒㄧㄤˊ ㄒㄧˋ,xiángxì,状態動詞(形容詞),5,common,ai,word,,
響,鳴る/響く,ㄒㄧㄤˇ,xiǎng,変化動詞,5,common,ai,word,,
想到,思いつく/考えつく,ㄒㄧㄤˇ ㄉㄠˋ,xiǎngdào,変化動詞,5,common,ai,word,,
想像,想像する/想像,ㄒㄧㄤˇ ㄒㄧㄤˋ,xiǎngxiàng,名詞/状態動詞,5,common,ai,word,,
項,項目/件,ㄒㄧㄤˋ,xiàng,量詞,5,common,ai,word,,
相聲,漫才/掛け合い,ㄒㄧㄤˋ ㄕㄥ,xiàngshēng,名詞,5,common,ai,word,,
限,制限する/限る,ㄒㄧㄢˋ,xiàn,状態動詞,5,common,ai,word,,
現實,現実/現実的な,ㄒㄧㄢˋ ㄕˊ,xiànshí,名詞/状態動詞(形容詞),5,common,ai,word,,
現象,現象/外見,ㄒㄧㄢˋ ㄒㄧㄤˋ,xiànxiàng,名詞,5,common,ai,word,,
限制,制限/制限する,ㄒㄧㄢˋ ㄓˋ / ㄒㄧㄢˋ ㄓˋ,xiànzhì / xiànzhì,名詞/動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
小說,小説,ㄒㄧㄠˇ ㄕㄨㄛ,xiǎoshuō,名詞,5,common,ai,word,,
小偷,泥棒,ㄒㄧㄠˇ ㄊㄡ,xiǎotōu,名詞,5,common,ai,word,,
小組,グループ/班,ㄒㄧㄠˇ ㄗㄨˇ,xiǎozǔ,名詞,5,common,ai,word,,
效果,結果/効果,ㄒㄧㄠˋ ㄍㄨㄛˇ,xiàoguǒ,名詞,5,common,ai,word,,
笑話,冗談/笑いものにする,ㄒㄧㄠˋ ㄏㄨㄚˋ,xiàohuà,名詞,5,common,ai,word,,
孝順,親孝行な,ㄒㄧㄠˋ ㄕㄨㄣˋ,xiàoshùn,状態動詞(形容詞)/状態動詞,5,common,ai,word,,
校長,校長/学長,ㄒㄧㄠˋ ㄓㄤˇ,xiàozhǎng,名詞,5,common,ai,word,,
嚇一跳,びっくりする,ㄒㄧㄚˋ ㄧ ㄊㄧㄠˋ,xiàyītiào,変化動詞,5,common,ai,word,,
協助,協力する/支援する,ㄒㄧㄝˊ ㄓㄨˋ,xiézhù,動詞,5,common,ai,word,,
謝,感謝する/断る,ㄒㄧㄝˋ,xiè,動詞,5,common,ai,word,,
心得,学び/心得/所感,ㄒㄧㄣ ㄉㄜˊ,xīndé,名詞,5,common,ai,word,,
心理,心理/精神,ㄒㄧㄣ ㄌㄧˇ,xīnlǐ,名詞,5,common,ai,word,,
心意,気持ち/意向,ㄒㄧㄣ ㄧˋ,xīnyì,名詞,5,common,ai,word,,
欣賞,鑑賞する/楽しむ/感心する,ㄒㄧㄣ ㄕㄤˇ,xīnshǎng,状態動詞,5,common,ai,word,,
新生,新しい/新生の,ㄒㄧㄣ ㄕㄥ,xīnshēng,名詞,5,common,ai,word,,
信,手紙 / 手紙,ㄒㄧㄣˋ / ㄒㄧㄣˋ,xìn / xìn,状態動詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
信心,自信/信頼,ㄒㄧㄣˋ ㄒㄧㄣ,xìnxīn,名詞,5,common,ai,word,,
興奮,興奮した/ワクワクする,ㄒㄧㄥ ㄈㄣˋ,xīngfèn,状態動詞(形容詞),5,common,ai,word,,
行動,行動/活動,ㄒㄧㄥˊ ㄉㄨㄥˋ / ㄒㄧㄥˊ ㄉㄨㄥˋ,xíngdòng / xíngdòng,名詞/自動詞,5,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
形容,描写する/述べる,ㄒㄧㄥˊ ㄖㄨㄥˊ,xíngróng,動詞,5,common,ai,word,,
行為,行い/振る舞い,ㄒㄧㄥˊ ㄨㄟˊ,xíngwéi,名詞,5,common,ai,word,,
