headword,meaning_ja,zhuyin,pinyin,pos,tocfl_level,taiwan_usage,source,entry_type,scene_tags,notes
全盤,全体的な/包括的な,ㄑㄩㄢˊ ㄆㄢˊ,quánpán,限定詞,7,common,ai,word,,
權力,権力,ㄑㄩㄢˊ ㄌㄧˋ,quánlì,名詞,7,common,ai,word,,
權威,権威,ㄑㄩㄢˊ ㄨㄟ,quánwēi,名詞,7,common,ai,word,,
權益,権利と利益,ㄑㄩㄢˊ ㄧˋ,quányì,名詞,7,common,ai,word,,
泉源,源/源泉,ㄑㄩㄢˊ ㄩㄢˊ,quányuán,名詞,7,common,ai,word,,
勸導,説得する/諭す,ㄑㄩㄢˋ ㄉㄠˇ,quàndǎo,動詞,7,common,ai,word,,
勸告,忠告/助言,ㄑㄩㄢˋ ㄍㄠˋ,quàngào,名詞,7,common,ai,word,,
缺陷,欠陥/不備,ㄑㄩㄝ ㄒㄧㄢˋ,quēxiàn,名詞,7,common,ai,word,,
確保,確保する,ㄑㄩㄝˋ ㄅㄠˇ,quèbǎo,動詞,7,common,ai,word,,
確切,確実な/正確な,ㄑㄩㄝˋ ㄑㄧㄝˋ,quèqiè,状態動詞(形容詞),7,common,ai,word,,
群島,群島/諸島,ㄑㄩㄣˊ ㄉㄠˇ,qúndǎo,名詞,7,common,ai,word,,
群居,集団生活する,ㄑㄩㄣˊ ㄐㄩ,qúnjū,状態動詞(形容詞),7,common,ai,word,,
嚷,叫ぶ/わめく,ㄖㄤˇ,rǎng,自動詞,7,common,ai,word,,
饒,豊かな/豊富な,ㄖㄠˊ,ráo,動詞,7,common,ai,word,,
熱潮,ブーム/熱狂,ㄖㄜˋ ㄔㄠˊ,rècháo,名詞,7,common,ai,word,,
熱帶,熱帯,ㄖㄜˋ ㄉㄞˋ,rèdài,名詞,7,common,ai,word,,
熱水瓶,魔法瓶/電気ポット,ㄖㄜˋ ㄕㄨㄟˇ ㄆㄧㄥˊ,rèshuǐpíng,名詞,7,common,ai,word,,
仁愛,仁愛/慈しみ,ㄖㄜˊ ㄋㄞˋ,rénài,名詞,7,common,ai,word,,
人次,延べ人数,ㄖㄣˊ ㄘˋ,réncì,名詞,7,common,ai,word,,
人道,人道的,ㄖㄣˊ ㄉㄠˋ,réndào,名詞,7,common,ai,word,,
人禍,人災,ㄖㄣˊ ㄏㄨㄛˋ,rénhuò,名詞,7,common,ai,word,,
人際,対人関係の,ㄖㄣˊ ㄐㄧˋ,rénjì,名詞,7,common,ai,word,,
人情,人情/義理,ㄖㄣˊ ㄑㄧㄥˊ,rénqíng,名詞,7,common,ai,word,,
人群,人混み/群衆,ㄖㄣˊ ㄑㄩㄣˊ,rénqún,名詞,7,common,ai,word,,
人士,人物/関係者,ㄖㄣˊ ㄕˋ,rénshì,名詞,7,common,ai,word,,
人選,候補者/選ばれた人,ㄖㄣˊ ㄒㄩㄢˇ,rénxuǎn,名詞,7,common,ai,word,,
人造,人工の,ㄖㄣˊ ㄗㄠˋ,rénzào,状態動詞(連体用),7,common,ai,word,,
忍痛,痛みをこらえて/しぶしぶ,ㄖㄣˇ ㄊㄨㄥˋ,rěntòng,状態動詞(形容詞),7,common,ai,word,,
任意,勝手に/任意に,ㄖㄣˋ ㄧˋ,rènyì,副詞,7,common,ai,word,,
認錯,過ちを認める,ㄖㄣˋ ㄘㄨㄛˋ,rèncuò,変化動詞,7,common,ai,word,,
認定,認定する/断定する,ㄖㄣˋ ㄉㄧㄥˋ,rèndìng,動詞,7,common,ai,word,,
日程,日程/スケジュール,ㄖˋ ㄔㄥˊ,rìchéng,名詞,7,common,ai,word,,
日光燈,蛍光灯,ㄖˋ ㄍㄨㄤ ㄉㄥ,rìguāngdēng,名詞,7,common,ai,word,,
日益,日増しに/ますます,ㄖˋ ㄧˋ,rìyì,副詞,7,common,ai,word,,
容納,収容する/受け入れる,ㄖㄨㄥˊ ㄋㄚˋ,róngnà,状態動詞,7,common,ai,word,,
容許,許容する/許可する,ㄖㄨㄥˊ ㄒㄩˇ,róngxǔ,動詞,7,common,ai,word,,
溶,溶ける/溶解する,ㄖㄨㄥˊ,róng,状態動詞(形容詞),7,common,ai,word,,
溶化,溶ける/溶解する,ㄖㄨㄥˊ ㄏㄨㄚˋ,rónghuà,変化動詞,7,common,ai,word,,
融合,融合する,ㄖㄨㄥˊ ㄏㄜˊ,rónghé,動詞,7,common,ai,word,,
融洽,打ち解けた/和やかな,ㄖㄨㄥˊ ㄑㄧㄚˋ,róngqià,状態動詞(形容詞),7,common,ai,word,,
榮譽,名誉,ㄖㄨㄥˊ ㄩˋ,róngyù,名詞,7,common,ai,word,,
揉,揉む/こねる,ㄖㄡˊ,róu,動詞,7,common,ai,word,,
柔軟,柔らかい,ㄖㄡˊ ㄖㄨㄢˇ,róuruǎn,状態動詞(形容詞),7,common,ai,word,,
肉麻,気恥ずかしい/くどい,ㄖㄡˋ ㄇㄚˊ,ròumá,状態動詞(形容詞),7,common,ai,word,,
肉體,肉体,ㄖㄡˋ ㄊㄧˇ,ròutǐ,名詞,7,common,ai,word,,
儒家,儒教,ㄖㄨˊ ㄐㄧㄚ,rújiā,名詞,7,common,ai,word,,
入超,貿易赤字,ㄖㄨˋ ㄔㄠ,rùchāo,状態動詞(形容詞),7,common,ai,word,,
入口,入口 / 入り口/輸入する,ㄖㄨˋ ㄎㄡˇ / ㄖㄨˋ ㄎㄡˇ,rùkǒu / rùkǒu,自動詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
入世,世俗に関わる/WTO加盟,ㄖㄨˋ ㄕˋ,rùshì,状態動詞(形容詞),7,common,ai,word,,
軟弱,軟弱な,ㄖㄨㄢˇ ㄖㄨㄛˋ,ruǎnruò,状態動詞(形容詞),7,common,ai,word,,
軟體,ソフトウェア,ㄖㄨㄢˇ ㄊㄧˇ,ruǎntǐ,名詞,7,common,ai,word,,
若,〜のようだ,ㄖㄨㄛˋ,ruò,接続詞,7,common,ai,word,,
若干,いくらかの,ㄖㄨㄛˋ ㄍㄢ,ruògān,限定詞,7,common,ai,word,,
撒謊,嘘をつく,ㄙㄚ ㄏㄨㄤˇ,sāhuǎng,離合動詞,7,common,ai,word,,
撒,放す/まく,ㄙㄚˇ,sǎ,動詞,7,common,ai,word,,
灑,まく/こぼす,ㄙㄚˇ,sǎ,動詞,7,common,ai,word,,
賽,競う/試合,ㄙㄞˋ,sài,動詞,7,common,ai,word,,
散布,まき散らす/広める,ㄙㄢˋ ㄅㄨˋ,sànbù,動詞,7,common,ai,word,,原表記: 散布/散佈
喪事,葬儀,ㄙㄤ ㄕˋ,sāngshì,名詞,7,common,ai,word,,
嗓子,のど/声,ㄙㄤˇ ˙ㄗ,sǎngzi,名詞,7,common,ai,word,,
喪生,命を落とす,ㄙㄤˋ ㄕㄥ,sàngshēng,変化動詞,7,common,ai,word,,
騷動,騒動/動揺する,ㄙㄠ ㄉㄨㄥˋ,sāodòng,自動詞,7,common,ai,word,,
嫂子,義姉,ㄙㄠˇ ˙ㄗ,sǎozi,名詞,7,common,ai,word,,
色澤,色つや,ㄙㄜˋ ㄗㄜˊ,sèzé,名詞,7,common,ai,word,,
剎車,ブレーキをかける,ㄕㄚ ㄔㄜ,shāchē,離合動詞,7,common,ai,word,,原表記: 剎(ㄕㄚ)車/煞車
沙啞,しわがれた,ㄕㄚ ㄧㄚˇ,shāyǎ,状態動詞(形容詞),7,common,ai,word,,
傻瓜,愚か者,ㄕㄚˇ ㄍㄨㄚ,shǎguā,名詞,7,common,ai,word,,
山峰,山の頂,ㄕㄢ ㄈㄥ,shānfēng,名詞,7,common,ai,word,,
山谷,谷,ㄕㄢ ㄍㄨˇ,shāngǔ,名詞,7,common,ai,word,,
閃電,稲妻,ㄕㄢˇ ㄉㄧㄢˋ,shǎndiàn,名詞,7,common,ai,word,,
閃爍,きらめく/言葉を濁す,ㄕㄢˇ ㄕㄨㄛˋ,shǎnshuò,自動詞,7,common,ai,word,,
閃耀,きらめく,ㄕㄢˇ ㄧㄠˋ,shǎnyào,状態動詞(形容詞),7,common,ai,word,,
擅長,得意である,ㄕㄢˋ ㄔㄤˊ,shàncháng,状態動詞,7,common,ai,word,,
傷亡,死傷者,ㄕㄤ ㄨㄤˊ,shāngwáng,変化動詞,7,common,ai,word,,
商榷,検討する,ㄕㄤ ㄑㄩㄝˋ,shāngquè,自動詞,7,common,ai,word,,
商討,協議する,ㄕㄤ ㄊㄠˇ,shāngtǎo,動詞,7,common,ai,word,,
賞,褒美を与える,ㄕㄤˇ,shǎng,動詞,7,common,ai,word,,
尚,まだ/重んじる,ㄕㄤˋ,shàng,副詞,7,common,ai,word,,
上吊,首を吊る,ㄕㄤˋ ㄉㄧㄠˋ,shàngdiào,自動詞,7,common,ai,word,,
上好,極上の,ㄕㄤˋ ㄏㄠˇ,shànghǎo,状態動詞(連体用),7,common,ai,word,,
上進,向上心がある,ㄕㄤˋ ㄐㄧㄣˋ,shàngjìn,状態動詞(形容詞),7,common,ai,word,,
上空,上空/トップレス,ㄕㄤˋ ㄎㄨㄥ,shàngkōng,名詞,7,common,ai,word,,
上路,出発する,ㄕㄤˋ ㄌㄨˋ,shànglù,変化動詞,7,common,ai,word,,
上門,訪問する/戸締まりする,ㄕㄤˋ ㄇㄣˊ,shàngmén,自動詞,7,common,ai,word,,
上演,上演する/上映する,ㄕㄤˋ ㄧㄢˇ,shàngyǎn,動詞,7,common,ai,word,,
上癮,中毒になる,ㄕㄤˋ ㄧㄣˇ,shàngyǐn,変化動詞,7,common,ai,word,,
上漲,上昇する,ㄕㄤˋ ㄓㄤˇ,shàngzhǎng,変化動詞,7,common,ai,word,,
燒香,線香をあげる,ㄕㄠ ㄒㄧㄤ,shāoxiāng,離合動詞,7,common,ai,word,,
奢侈,贅沢な,ㄕㄜ ㄔˇ,shēchǐ,状態動詞(形容詞),7,common,ai,word,,
奢望,身の程知らずな望み,ㄕㄜ ㄨㄤˋ,shēwàng,状態動詞,7,common,ai,word,,
設,設ける/仮定する,ㄕㄜˋ,shè,動詞,7,common,ai,word,,
設施,設備/施設,ㄕㄜˋ ㄕ,shèshī,名詞,7,common,ai,word,,
設想,想像する/想定する,ㄕㄜˋ ㄒㄧㄤˇ,shèxiǎng,自動詞,7,common,ai,word,,
射擊,射撃する,ㄕㄜˋ ㄐㄧˊ,shèjí,動詞,7,common,ai,word,,
射手,射手/狙撃手,ㄕㄜˋ ㄕㄡˇ,shèshǒu,名詞,7,common,ai,word,,
涉及,関わる/及ぶ,ㄕㄜˋ ㄐㄧˊ,shèjí,変化動詞,7,common,ai,word,,
涉嫌,容疑がある,ㄕㄜˋ ㄒㄧㄢˊ,shèxián,状態動詞,7,common,ai,word,,
社論,社説,ㄕㄜˋ ㄌㄨㄣˋ,shèlùn,名詞,7,common,ai,word,,
攝取,摂取する,ㄕㄜˋ ㄑㄩˇ,shèqǔ,動詞,7,common,ai,word,,
攝氏,摂氏,ㄕㄜˋ ㄕˋ,shèshì,名詞,7,common,ai,word,,
攝影機,カメラ,ㄕㄜˋ ㄧㄥˇ ㄐㄧ,shèyǐngjī,名詞,7,common,ai,word,,
深奧,難解な/奥深い,ㄕㄜ ㄋㄠˋ,shēnào,状態動詞(形容詞),7,common,ai,word,,
深沉,深い/落ち着いた,ㄕㄣ ㄔㄣˊ,shēnchén,状態動詞(形容詞),7,common,ai,word,,
深度,深さ/深み,ㄕㄣ ㄉㄨˋ,shēndù,名詞,7,common,ai,word,,
深厚,深い/厚い,ㄕㄣ ㄏㄡˋ,shēnhòu,状態動詞(形容詞),7,common,ai,word,,
深切,切実な/心からの,ㄕㄣ ㄑㄧㄝˋ,shēnqiè,状態動詞(形容詞),7,common,ai,word,,
深造,さらに研究する,ㄕㄣ ㄗㄠˋ,shēnzào,自動詞,7,common,ai,word,,
身段,体つき/身のこなし,ㄕㄣ ㄉㄨㄢˋ,shēnduàn,名詞,7,common,ai,word,,
身教,身をもって教える,ㄕㄣ ㄐㄧㄠˋ,shēnjiào,名詞,7,common,ai,word,,
身為,～の立場で,ㄕㄣ ㄨㄟˊ,shēnwéi,状態動詞,7,common,ai,word,,
身子,体/健康/妊娠,ㄕㄣ ˙ㄗ,shēnzi,名詞,7,common,ai,word,,
伸張,広める/正義を掲げる,ㄕㄣ ㄓㄤ,shēnzhāng,動詞,7,common,ai,word,,
神情,表情/様子,ㄕㄣˊ ㄑㄧㄥˊ,shénqíng,名詞,7,common,ai,word,,
審核,審査する/精査する,ㄕㄣˇ ㄏㄜˊ,shěnhé,動詞,7,common,ai,word,,
審判,裁判する,ㄕㄣˇ ㄆㄢˋ,shěnpàn,動詞,7,common,ai,word,,
審慎,慎重な,ㄕㄣˇ ㄕㄣˋ,shěnshèn,状態動詞(形容詞),7,common,ai,word,,
審議,審議する,ㄕㄣˇ ㄧˋ,shěnyì,動詞,7,common,ai,word,,
甚,非常に/過度な,ㄕㄣˋ,shèn,副詞,7,common,ai,word,,
滲入,浸透する,ㄕㄣˋ ㄖㄨˋ,shènrù,動詞,7,common,ai,word,,
生火,火をおこす,ㄕㄥ ㄏㄨㄛˇ,shēnghuǒ,離合動詞,7,common,ai,word,,
生理,生理学,ㄕㄥ ㄌㄧˇ,shēnglǐ,名詞,7,common,ai,word,,
生平,一生/生涯,ㄕㄥ ㄆㄧㄥˊ,shēngpíng,名詞,7,common,ai,word,,
生氣,怒る / 怒る/活気,ㄕㄥ ㄑㄧˋ / ㄕㄥ ㄑㄧˋ,shēngqì / shēngqì,名詞,3,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
生人,見知らぬ人/生身の人間,ㄕㄥ ㄖㄣˊ,shēngrén,名詞,7,common,ai,word,,
生效,発効する/有効になる,ㄕㄥ ㄒㄧㄠˋ,shēngxiào,変化動詞,7,common,ai,word,,
生硬,硬い/ぎこちない,ㄕㄥ ㄧㄥˋ,shēngyìng,状態動詞(形容詞),7,common,ai,word,,
生育,出産する/生殖,ㄕㄥ ㄩˋ,shēngyù,名詞/動詞,7,common,ai,word,,
生殖,繁殖する,ㄕㄥ ㄓˊ,shēngzhí,自動詞,7,common,ai,word,,
升遷,昇進する,ㄕㄥ ㄑㄧㄢ,shēngqiān,自動詞,7,common,ai,word,,
升值,価値が上がる,ㄕㄥ ㄓˊ,shēngzhí,変化動詞,7,common,ai,word,,
聲稱,主張する/公言する,ㄕㄥ ㄔㄥ,shēngchēng,動詞,7,common,ai,word,,
聲明,声明/宣言する,ㄕㄥ ㄇㄧㄥˊ,shēngmíng,名詞,7,common,ai,word,,
聲勢,勢い/威勢,ㄕㄥ ㄕˋ,shēngshì,名詞,7,common,ai,word,,
省事,手間が省ける,ㄕㄥˇ ㄕˋ,shěngshì,状態動詞(形容詞),7,common,ai,word,,
盛,入れる/盛る/繁栄する,ㄕㄥˋ,shèng,状態動詞(形容詞),7,common,ai,word,,
盛情,厚意/手厚いもてなし,ㄕㄥˋ ㄑㄧㄥˊ,shèngqíng,名詞,7,common,ai,word,,
盛行,流行している/盛んである,ㄕㄥˋ ㄒㄧㄥˊ,shèngxíng,状態動詞(形容詞),7,common,ai,word,,
盛裝,盛装する/着飾る,ㄕㄥˋ ㄓㄨㄤ,shèngzhuāng,状態動詞(形容詞),7,common,ai,word,,
勝地,名勝地,ㄕㄥˋ ㄉㄧˋ,shèngdì,名詞,7,common,ai,word,,
聖賢,聖人君子,ㄕㄥˋ ㄒㄧㄢˊ,shèngxián,名詞,7,common,ai,word,,
失,失う/失敗する,ㄕ,shī,変化動詞,7,common,ai,word,,
失靈,故障する/効かない,ㄕ ㄌㄧㄥˊ,shīlíng,変化動詞,7,common,ai,word,,
失落,失う/喪失感がある,ㄕ ㄌㄨㄛˋ,shīluò,状態動詞(形容詞),7,common,ai,word,,
失明,失明する,ㄕ ㄇㄧㄥˊ,shīmíng,変化動詞,7,common,ai,word,,
失事,事故を起こす,ㄕ ㄕˋ,shīshì,変化動詞,7,common,ai,word,,
失手,失敗/手違い,ㄕ ㄕㄡˇ,shīshǒu,状態動詞(形容詞),7,common,ai,word,,
失蹤,行方不明になる,ㄕ ㄗㄨㄥ,shīzōng,変化動詞,7,common,ai,word,,
師範,師範/教員養成の,ㄕ ㄈㄢˋ,shīfàn,状態動詞(連体用),7,common,ai,word,,
施肥,肥料をやる,ㄕ ㄈㄟˊ,shīféi,離合動詞,7,common,ai,word,,
施行,施行する/実施する,ㄕ ㄒㄧㄥˊ,shīxíng,動詞,7,common,ai,word,,
屍體,死体,ㄕ ㄊㄧˇ,shītǐ,名詞,7,common,ai,word,,
十足,十分な/完全な,ㄕˊ ㄗㄨˊ,shízú,状態動詞(形容詞),7,common,ai,word,,
拾,拾う,ㄕˊ,shí,動詞,7,common,ai,word,,
時光,時間/時代,ㄕˊ ㄍㄨㄤ,shíguāng,名詞,7,common,ai,word,,
時節,季節/時期,ㄕˊ ㄐㄧㄝˊ,shíjié,名詞,7,common,ai,word,,
時髦,流行の/おしゃれな,ㄕˊ ㄇㄠˊ,shímáo,状態動詞(形容詞),7,common,ai,word,,
時效,有効期限/時効,ㄕˊ ㄒㄧㄠˋ,shíxiào,名詞,7,common,ai,word,,
實地,現地で/実地で,ㄕˊ ㄉㄧˋ,shídì,副詞,7,common,ai,word,,
實踐,実践する/実行する,ㄕˊ ㄐㄧㄢˋ,shíjiàn,動詞,7,common,ai,word,,
實況,実況/実際の状況,ㄕˊ ㄎㄨㄤˋ,shíkuàng,名詞,7,common,ai,word,,
實例,実例,ㄕˊ ㄌㄧˋ,shílì,名詞,7,common,ai,word,,
實習,実習する/インターン,ㄕˊ ㄒㄧˊ,shíxí,自動詞,7,common,ai,word,,
實證,実証/証拠,ㄕˊ ㄓㄥˋ,shízhèng,名詞,7,common,ai,word,,
實質,実質/本質,ㄕˊ ㄓˊ,shízhí,名詞,7,common,ai,word,,
屎,糞/排泄物,ㄕˇ,shǐ,名詞,7,common,ai,word,,
使喚,こき使う/操る,ㄕˇ ㄏㄨㄢˋ,shǐhuàn,動詞,7,common,ai,word,,
使勁,力を入れる,ㄕˇ ㄐㄧㄥˋ,shǐjìng,自動詞,7,common,ai,word,,
士兵,兵士,ㄕˋ ㄅㄧㄥ,shìbīng,名詞,7,common,ai,word,,
仕女,貴婦人/美女,ㄕˋ ㄋㄩˇ,shìnǚ,名詞,7,common,ai,word,,
示範,手本を示す/実演する,ㄕˋ ㄈㄢˋ,shìfàn,自動詞,7,common,ai,word,,
市面,市場/市中,ㄕˋ ㄇㄧㄢˋ,shìmiàn,名詞,7,common,ai,word,,
市容,都市の景観,ㄕˋ ㄖㄨㄥˊ,shìróng,名詞,7,common,ai,word,,
世代,世代/代々,ㄕˋ ㄉㄞˋ,shìdài,名詞,7,common,ai,word,,
世間,世の中/世界,ㄕˋ ㄐㄧㄢ,shìjiān,名詞,7,common,ai,word,,
世事,世事/世の中の出来事,ㄕˋ ㄕˋ,shìshì,名詞,7,common,ai,word,,
試卷,試験問題,ㄕˋ ㄐㄩㄢˋ,shìjuàn,名詞,7,common,ai,word,,
試圖,試みる/企てる,ㄕˋ ㄊㄨˊ,shìtú,助動詞,7,common,ai,word,,
逝世,逝去する,ㄕˋ ㄕˋ,shìshì,変化動詞,7,common,ai,word,,
勢必,必ず〜する/必然的に,ㄕˋ ㄅㄧˋ,shìbì,副詞,7,common,ai,word,,
事變,事件/異変,ㄕˋ ㄅㄧㄢˋ,shìbiàn,名詞,7,common,ai,word,,
事態,事態/状況,ㄕˋ ㄊㄞˋ,shìtài,名詞,7,common,ai,word,,
事務,事務/業務,ㄕˋ ㄨˋ,shìwù,名詞,7,common,ai,word,,
事宜,事柄/手配,ㄕˋ ㄧˊ,shìyí,名詞,7,common,ai,word,,
釋放,解放する/釈放する,ㄕˋ ㄈㄤˋ,shìfàng,動詞,7,common,ai,word,,
嗜好,趣味/嗜好/癖,ㄕˋ ㄏㄠˋ,shìhào,名詞,7,common,ai,word,,
視為,みなす/見なす,ㄕˋ ㄨㄟˊ,shìwéi,動詞,7,common,ai,word,,
適宜,適切だ/適当だ,ㄕˋ ㄧˊ,shìyí,状態動詞(形容詞),7,common,ai,word,,
適中,適度だ/中庸だ,ㄕˋ ㄓㄨㄥ,shìzhōng,状態動詞(形容詞),7,common,ai,word,,
收藏,収集する/保存する/ブックマーク,ㄕㄡ ㄘㄤˊ,shōucáng,動詞,7,common,ai,word,,
收買,買い取る/買収する,ㄕㄡ ㄇㄞˇ,shōumǎi,動詞,7,common,ai,word,,
收縮,縮む/収縮する,ㄕㄡ ㄙㄨㄛ,shōusuō,自動詞,7,common,ai,word,,
收聽,聴取する/聞く,ㄕㄡ ㄊㄧㄥ,shōutīng,動詞,7,common,ai,word,,
收益,収益/利益,ㄕㄡ ㄧˋ,shōuyì,名詞,7,common,ai,word,,
手冊,手引書/マニュアル,ㄕㄡˇ ㄘㄜˋ,shǒucè,名詞,7,common,ai,word,,
手槍,拳銃,ㄕㄡˇ ㄑㄧㄤ,shǒuqiāng,名詞,7,common,ai,word,,
手勢,身振り/ジェスチャー,ㄕㄡˇ ㄕˋ,shǒushì,名詞,7,common,ai,word,,
守,守る/番をする,ㄕㄡˇ,shǒu,動詞,7,common,ai,word,,
守護,守護する/保護する,ㄕㄡˇ ㄏㄨˋ,shǒuhù,動詞,7,common,ai,word,,
首府,首府/中心都市,ㄕㄡˇ ㄈㄨˇ,shǒufǔ,名詞,7,common,ai,word,,
首領,首領/リーダー,ㄕㄡˇ ㄌㄧㄥˇ,shǒulǐng,名詞,7,common,ai,word,,
首席,首席/トップ,ㄕㄡˇ ㄒㄧˊ,shǒuxí,名詞,7,common,ai,word,,
首飾,装身具/アクセサリー,ㄕㄡˇ ㄕˋ,shǒushì,名詞,7,common,ai,word,,
首長,長官/幹部,ㄕㄡˇ ㄓㄤˇ,shǒuzhǎng,名詞,7,common,ai,word,,
受害,被害を受ける,ㄕㄡˋ ㄏㄞˋ,shòuhài,変化動詞,7,common,ai,word,,
受訓,訓練を受ける,ㄕㄡˋ ㄒㄩㄣˋ,shòuxùn,離合動詞,7,common,ai,word,,
售貨員,店員/販売員,ㄕㄡˋ ㄏㄨㄛˋ ㄩㄢˊ,shòuhuòyuán,名詞,7,common,ai,word,,
授課,講義する/教える,ㄕㄡˋ ㄎㄜˋ,shòukè,離合動詞,7,common,ai,word,,
狩獵,狩猟する/狩り,ㄕㄡˋ ㄌㄧㄝˋ,shòuliè,動詞,7,common,ai,word,,
壽星,誕生日を迎える人,ㄕㄡˋ ㄒㄧㄥ,shòuxīng,名詞,7,common,ai,word,,
疏導,誘導する/解消する,ㄕㄨ ㄉㄠˇ,shūdǎo,動詞,7,common,ai,word,,
疏散,分散する/避難する,ㄕㄨ ㄙㄢˋ,shūsàn,動詞,7,common,ai,word,,
梳,櫛で梳かす/櫛,ㄕㄨ,shū,動詞,7,common,ai,word,,
書本,本/書籍,ㄕㄨ ㄅㄣˇ,shūběn,名詞,7,common,ai,word,,
書面,書面/文書,ㄕㄨ ㄇㄧㄢˋ,shūmiàn,名詞,7,common,ai,word,,
書寫,書く/執筆する,ㄕㄨ ㄒㄧㄝˇ,shūxiě,動詞,7,common,ai,word,,
舒暢,晴れやかだ/快適だ,ㄕㄨ ㄔㄤˋ,shūchàng,状態動詞(形容詞),7,common,ai,word,,
舒展,伸ばす/広げる,ㄕㄨ ㄓㄢˇ,shūzhǎn,動詞,7,common,ai,word,,
輸血,輸血する/支援する,ㄕㄨ ㄒㄧㄝˇ,shūxiě,離合動詞,7,common,ai,word,,
束縛,縛る/束縛する,ㄕㄨˋ ㄈㄨˊ,shùfú,動詞,7,common,ai,word,,
樹苗,苗木,ㄕㄨˋ ㄇㄧㄠˊ,shùmiáo,名詞,7,common,ai,word,,
數據,データ,ㄕㄨˋ ㄐㄩˋ,shùjù,名詞,7,common,ai,word,,
率,率/率いる,ㄕㄨㄞˋ,shuài,動詞,7,common,ai,word,,
霜,霜/粉末状のもの,ㄕㄨㄤ,shuāng,名詞,7,common,ai,word,,
雙重,二重の,ㄕㄨㄤ ㄔㄨㄥˊ,shuāngchóng,状態動詞(連体用),7,common,ai,word,,
雙打,ダブルス,ㄕㄨㄤ ㄉㄚˇ,shuāngdǎ,名詞,7,common,ai,word,,
爽快,さっぱりした/快活な,ㄕㄨㄤˇ ㄎㄨㄞˋ,shuǎngkuài,状態動詞(形容詞),7,common,ai,word,,
水道,水路/航路,ㄕㄨㄟˇ ㄉㄠˋ,shuǐdào,名詞,7,common,ai,word,,
水稻,稲,ㄕㄨㄟˇ ㄉㄠˋ,shuǐdào,名詞,7,common,ai,word,,
水庫,ダム,ㄕㄨㄟˇ ㄎㄨˋ,shuǐkù,名詞,7,common,ai,word,,
水泥,セメント,ㄕㄨㄟˇ ㄋㄧˊ,shuǐní,名詞,7,common,ai,word,,
水蒸氣,水蒸気,ㄕㄨㄟˇ ㄓㄥ ㄑㄧˋ,shuǐzhēngqì,名詞,7,common,ai,word,,
順從,従順な/従う,ㄕㄨㄣˋ ㄘㄨㄥˊ,shùncóng,状態動詞(形容詞),7,common,ai,word,,
順應,順応する/適応する,ㄕㄨㄣˋ ㄧㄥˋ,shùnyìng,状態動詞,7,common,ai,word,,
說謊,嘘をつく,ㄕㄨㄛ ㄏㄨㄤˇ,shuōhuǎng,離合動詞,7,common,ai,word,,
說笑,談笑する,ㄕㄨㄛ ㄒㄧㄠˋ,shuōxiào,自動詞,7,common,ai,word,,
思潮,思想の潮流/時代精神,ㄙ ㄔㄠˊ,sīcháo,名詞,7,common,ai,word,,
思念,慕う/恋しく思う,ㄙ ㄋㄧㄢˋ,sīniàn,状態動詞,7,common,ai,word,,
思維,思考/考え方,ㄙ ㄨㄟˊ,sīwéi,名詞,7,common,ai,word,,
絲毫,わずかな/少しの,ㄙ ㄏㄠˊ,sīháo,限定詞,7,common,ai,word,,
司令,司令官,ㄙ ㄌㄧㄥˋ,sīlìng,名詞,7,common,ai,word,,
斯文,上品な/教養のある,ㄙ ㄨㄣˊ,sīwén,状態動詞(形容詞),7,common,ai,word,,
私心,私心/利己心,ㄙ ㄒㄧㄣ,sīxīn,名詞,7,common,ai,word,,
賜,授ける/与える,ㄙˋ,sì,動詞,7,common,ai,word,,
似的,～のようだ,ㄙˋ ˙ㄉㄜ,sìde,,7,common,ai,word,,原表記: 似的/似地
松樹,松の木,ㄙㄨㄥ ㄕㄨˋ,sōngshù/sōng,名詞,7,common,ai,word,,原表記: 松樹/松
慫恿,そそのかす/扇動する,ㄙㄨㄥˇ ㄩㄥˇ,sǒngyǒng,動詞,7,common,ai,word,,
搜集,収集する,ㄙㄡ ㄐㄧˊ,sōují,動詞,7,common,ai,word,,
俗稱,通称/俗称,ㄙㄨˊ ㄔㄥ,súchēng,状態動詞,7,common,ai,word,,
俗語,ことわざ/俗語,ㄙㄨˊ ㄩˇ,súyǔ,名詞,7,common,ai,word,,
訴苦,愚痴をこぼす,ㄙㄨˋ ㄎㄨˇ,sùkǔ,自動詞,7,common,ai,word,,
素質,資質/本質,ㄙㄨˋ ㄓˊ,sùzhí,名詞,7,common,ai,word,,
算命,占いをする,ㄙㄨㄢˋ ㄇㄧㄥˋ,suànmìng,離合動詞,7,common,ai,word,,
算術,算数,ㄙㄨㄢˋ ㄕㄨˋ,suànshù,名詞,7,common,ai,word,,
雖說,～とはいえ,ㄙㄨㄟ ㄕㄨㄛ,suīshuō,接続詞,7,common,ai,word,,
隨後,その後,ㄙㄨㄟˊ ㄏㄡˋ,suíhòu,名詞,7,common,ai,word,,
隨即,即座に/続いて,ㄙㄨㄟˊ ㄐㄧˊ,suíjí,副詞,7,common,ai,word,,
隨身,身につけて/携帯して,ㄙㄨㄟˊ ㄕㄣ,suíshēn,副詞,7,common,ai,word,,
