headword,meaning_ja,zhuyin,pinyin,pos,tocfl_level,taiwan_usage,source,entry_type,scene_tags,notes
廢墟,廃墟,ㄈㄟˋ ㄒㄩ,fèixū,名詞,7,common,ai,word,,
廢止,廃止する,ㄈㄟˋ ㄓˇ,fèizhǐ,動詞,7,common,ai,word,,
費力,骨が折れる/苦労する,ㄈㄟˋ ㄌㄧˋ,fèilì,状態動詞(形容詞),7,common,ai,word,,
沸騰,沸騰する/高ぶる,ㄈㄟˋ ㄊㄥˊ,fèiténg,変化動詞,7,common,ai,word,,
分貝,デシベル,ㄈㄣ ㄅㄟˋ,fēnbèi,量詞,7,common,ai,word,,
分辨,見分ける/識別する,ㄈㄣ ㄅㄧㄢˋ,fēnbiàn,動詞,7,common,ai,word,,
分寸,分別/わきまえ,ㄈㄣ ㄘㄨㄣˋ,fēncùn,名詞,7,common,ai,word,,
分擔,分担する,ㄈㄣ ㄉㄢ,fēndān,動詞,7,common,ai,word,,
分發,配布する/配属する,ㄈㄣ ㄈㄚ,fēnfā,自動詞,7,common,ai,word,,
分割,分割する,ㄈㄣ ㄍㄜ,fēngē,動詞,7,common,ai,word,,
分化,分化する,ㄈㄣ ㄏㄨㄚˋ,fēnhuà,変化動詞,7,common,ai,word,,
分級,等級分けする,ㄈㄣ ㄐㄧˊ,fēnjí,離合動詞,7,common,ai,word,,
分家,分家する,ㄈㄣ ㄐㄧㄚ,fēnjiā,離合動詞,7,common,ai,word,,
分解,分解する,ㄈㄣ ㄐㄧㄝˇ,fēnjiě,動詞,7,common,ai,word,,
分離,分離する,ㄈㄣ ㄌㄧˊ,fēnlí,状態動詞(形容詞),7,common,ai,word,,
分裂,分裂する,ㄈㄣ ㄌㄧㄝˋ,fēnliè,変化動詞,7,common,ai,word,,
分泌,分泌する,ㄈㄣ ㄇㄧˋ,fēnmì,動詞,7,common,ai,word,,
分子,分子/構成員,ㄈㄣ ㄗˇ,fēnzǐ,名詞,7,common,ai,word,,
墳墓,墓,ㄈㄣˊ ㄇㄨˋ,fénmù/fén/mù,名詞,7,common,ai,word,,原表記: 墳墓/墳/墓
粉刷,ペンキを塗る,ㄈㄣˇ ㄕㄨㄚ,fěnshuā,動詞,7,common,ai,word,,
分量,分量/重さ,ㄈㄣˋ ㄌㄧㄤˋ,fènliàng,名詞,7,common,ai,word,,
糞,糞/肥料,ㄈㄣˋ,fèn,名詞,7,common,ai,word,,
封閉,閉鎖する/密閉された,ㄈㄥ ㄅㄧˋ,fēngbì,状態動詞(形容詞),7,common,ai,word,,
封鎖,封鎖する,ㄈㄥ ㄙㄨㄛˇ,fēngsuǒ,動詞,7,common,ai,word,,
封條,封印,ㄈㄥ ㄊㄧㄠˊ,fēngtiáo,名詞,7,common,ai,word,,
風暴,嵐/危機,ㄈㄥ ㄅㄠˋ,fēngbào,名詞,7,common,ai,word,,
風潮,潮流/流行,ㄈㄥ ㄔㄠˊ,fēngcháo,名詞,7,common,ai,word,,
風光,景色/見栄え,ㄈㄥ ㄍㄨㄤ,fēngguāng,名詞/状態動詞(形容詞),7,common,ai,word,,
風化,風化する/風俗,ㄈㄥ ㄏㄨㄚˋ,fēnghuà,変化動詞,7,common,ai,word,,
風尚,風潮/習わし,ㄈㄥ ㄕㄤˋ,fēngshàng,名詞,7,common,ai,word,,
風行,流行する,ㄈㄥ ㄒㄧㄥˊ,fēngxíng,状態動詞(形容詞),7,common,ai,word,,
鋒面,前線,ㄈㄥ ㄇㄧㄢˋ,fēngmiàn,名詞,7,common,ai,word,,
豐盛,豪華な/豊かな,ㄈㄥ ㄕㄥˋ,fēngshèng,状態動詞(形容詞),7,common,ai,word,,
豐收,豊作である,ㄈㄥ ㄕㄡ,fēngshōu,状態動詞(形容詞),7,common,ai,word,,
奉獻,捧げる/献身する,ㄈㄥˋ ㄒㄧㄢˋ,fèngxiàn,動詞,7,common,ai,word,,
奉養,親を養う,ㄈㄥˋ ㄧㄤˋ,fèngyàng,動詞,7,common,ai,word,,
佛經,仏教の経典,ㄈㄛˊ ㄐㄧㄥ,fójīng,名詞,7,common,ai,word,,
佛像,仏像,ㄈㄛˊ ㄒㄧㄤˋ,fóxiàng,名詞,7,common,ai,word,,
否決,否決する,ㄈㄡˇ ㄐㄩㄝˊ,fǒujué,動詞,7,common,ai,word,,
膚淺,浅はかな/表面的な,ㄈㄨ ㄑㄧㄢˇ,fūqiǎn,状態動詞(形容詞),7,common,ai,word,,
敷衍,詳しく述べる/いい加減にする,ㄈㄨ ㄧㄢˇ,fūyǎn,動詞,7,common,ai,word,,
俘虜,捕虜,ㄈㄨˊ ㄌㄨˇ,fúlǔ,名詞/動詞,7,common,ai,word,,
浮動,浮動する/不安定な,ㄈㄨˊ ㄉㄨㄥˋ,fúdòng,自動詞,7,common,ai,word,,
服從,服従する/従う,ㄈㄨˊ ㄘㄨㄥˊ,fúcóng,動詞,7,common,ai,word,,
服飾,服装と装飾品,ㄈㄨˊ ㄕˋ,fúshì,名詞,7,common,ai,word,,
服務,サービス/奉仕する / サービス/奉仕する,ㄈㄨˊ ㄨˋ / ㄈㄨˊ ㄨˋ,fúwù / fúwù,名詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
服刑,服役する,ㄈㄨˊ ㄒㄧㄥˊ,fúxíng,離合動詞,7,common,ai,word,,
幅度,幅/範囲/程度,ㄈㄨˊ ㄉㄨˋ,fúdù,名詞,7,common,ai,word,,
福氣,幸運/福分,ㄈㄨˊ ㄑㄧˋ,fúqì,名詞,7,common,ai,word,,
輻射,放射線,ㄈㄨˊ ㄕㄜˋ,fúshè,名詞,7,common,ai,word,,
斧頭,斧,ㄈㄨˇ ˙ㄊㄡ,fǔtou/fǔ,名詞,7,common,ai,word,,原表記: 斧頭/斧
撫養,養育する,ㄈㄨˇ ㄧㄤˇ,fǔyǎng,動詞,7,common,ai,word,,
撫育,育てる/養育する,ㄈㄨˇ ㄩˋ,fǔyù,動詞,7,common,ai,word,,
腐爛,腐敗する,ㄈㄨˇ ㄌㄢˋ,fǔlàn,変化動詞,7,common,ai,word,,
腐蝕,腐食する/蝕む,ㄈㄨˇ ㄕˊ,fǔshí,状態動詞,7,common,ai,word,,
腐朽,腐敗した/朽ちた,ㄈㄨˇ ㄒㄧㄡˇ,fǔxiǔ,変化動詞,7,common,ai,word,,
付款,支払いをする,ㄈㄨˋ ㄎㄨㄢˇ,fùkuǎn,離合動詞,7,common,ai,word,,
負,背負う/背く,ㄈㄨˋ,fù,状態動詞,7,common,ai,word,,
負面,マイナス面/否定的な,ㄈㄨˋ ㄇㄧㄢˋ,fùmiàn,名詞,7,common,ai,word,,
富貴,富と地位,ㄈㄨˋ ㄍㄨㄟˋ,fùguì,名詞,7,common,ai,word,,
富有,裕福な/豊富である,ㄈㄨˋ ㄧㄡˇ,fùyǒu,状態動詞,7,common,ai,word,,
婦人,既婚女性,ㄈㄨˋ ㄖㄣˊ,fùrén,名詞,7,common,ai,word,,
附上,添付する,ㄈㄨˋ ㄕㄤˋ,fùshàng,変化動詞,7,common,ai,word,,
復甦,回復する/蘇る,ㄈㄨˋ ㄙㄨ,fùsū,変化動詞,7,common,ai,word,,
復原,復元する/回復する,ㄈㄨˋ ㄩㄢˊ,fùyuán,変化動詞,7,common,ai,word,,
賦予,与える/付与する,ㄈㄨˋ ㄩˇ,fùyǔ,動詞,7,common,ai,word,,
該死,忌々しい/くそっ,ㄍㄞ ㄙˇ,gāisǐ,状態動詞(形容詞),7,common,ai,word,,
改編,改編する/脚色する,ㄍㄞˇ ㄅㄧㄢ,gǎibiān,動詞,7,common,ai,word,,
改觀,様変わりする,ㄍㄞˇ ㄍㄨㄢ,gǎiguān,変化動詞,7,common,ai,word,,
改良,改良する,ㄍㄞˇ ㄌㄧㄤˊ,gǎiliáng,動詞,7,common,ai,word,,
改選,改選する,ㄍㄞˇ ㄒㄩㄢˇ,gǎixuǎn,動詞,7,common,ai,word,,
鈣,カルシウム,ㄍㄞˋ,gài,名詞,7,common,ai,word,,
概,概して/大体,ㄍㄞˋ,gài,副詞,7,common,ai,word,,
概括,概括する/要約する,ㄍㄞˋ ㄍㄨㄚ,gàiguā,状態動詞,7,common,ai,word,,
概況,概況/概要,ㄍㄞˋ ㄎㄨㄤˋ,gàikuàng,名詞,7,common,ai,word,,
蓋章,印を押す,ㄍㄞˋ ㄓㄤ,gàizhāng,離合動詞,7,common,ai,word,,
尷尬,気まずい/恥ずかしい,ㄍㄢ ㄍㄚˋ,gāngà,状態動詞(形容詞),7,common,ai,word,,
干擾,妨害する/干渉する,ㄍㄢ ㄖㄠˇ,gānrǎo,動詞,7,common,ai,word,,
干涉,干渉する,ㄍㄢ ㄕㄜˋ,gānshè,動詞,7,common,ai,word,,
乾燥,乾燥した/退屈な,ㄍㄢ ㄗㄠˋ,gānzào,状態動詞(形容詞),7,common,ai,word,,
感觸,感慨/感想,ㄍㄢˇ ㄔㄨˋ,gǎnchù,名詞,7,common,ai,word,,
感性,感性的な,ㄍㄢˇ ㄒㄧㄥˋ,gǎnxìng,状態動詞(形容詞),7,common,ai,word,,
趕忙,急いで,ㄍㄢˇ ㄇㄤˊ,gǎnmáng,副詞,7,common,ai,word,,
綱領,綱領/基本方針,ㄍㄤ ㄌㄧㄥˇ,gānglǐng,名詞,7,common,ai,word,,
剛強,強固な/屈しない,ㄍㄤ ㄑㄧㄤˊ,gāngqiáng,状態動詞(形容詞),7,common,ai,word,,
鋼鐵,鋼鉄,ㄍㄤ ㄊㄧㄝˇ,gāngtiě,名詞,7,common,ai,word,,
崗位,職務/ポスト,ㄍㄤˇ ㄨㄟˋ,gǎngwèi,名詞,7,common,ai,word,,
高見,高尚な意見/名案,ㄍㄠ ㄐㄧㄢˋ,gāojiàn,名詞,7,common,ai,word,,
高壓,高圧/高電圧,ㄍㄠ ㄧㄚ,gāoyā,名詞,7,common,ai,word,,
告別,別れを告げる,ㄍㄠˋ ㄅㄧㄝˊ,gàobié,動詞,7,common,ai,word,,
告狀,告げ口する/訴える,ㄍㄠˋ ㄓㄨㄤˋ,gàozhuàng,離合動詞,7,common,ai,word,,
胳膊,腕,ㄍㄜ ㄅㄛˊ,gēbó,名詞,7,common,ai,word,,
歌頌,称賛する/たたえる,ㄍㄜ ㄙㄨㄥˋ,gēsòng,動詞,7,common,ai,word,,
疙瘩,しこり/わだかまり,ㄍㄜ ˙ㄉㄚ,gēda,名詞,7,common,ai,word,,
鴿,ハト,ㄍㄜ(ㄗ˙),gē(zi),名詞,7,common,ai,word,,原表記: 鴿(子)
隔閡,隔たり/わだかまり,ㄍㄜˊ ㄏㄜˊ,géhé,名詞,7,common,ai,word,,
隔天,翌日/一日おき,ㄍㄜˊ ㄊㄧㄢ,gétiān,名詞,7,common,ai,word,,
格局,構造/枠組み,ㄍㄜˊ ㄐㄩˊ,géjú,名詞,7,common,ai,word,,
格式,形式/フォーマット,ㄍㄜˊ ㄕˋ,géshì,名詞,7,common,ai,word,,
格外,格別/とりわけ,ㄍㄜˊ ㄨㄞˋ,géwài,副詞,7,common,ai,word,,
革新,革新する,ㄍㄜˊ ㄒㄧㄣ,géxīn,動詞,7,common,ai,word,,
各界,各界/各方面,ㄍㄜˋ ㄐㄧㄝˋ,gèjiè,名詞,7,common,ai,word,,
個數,個数,ㄍㄜˋ ㄕㄨˋ,gèshù,名詞,7,common,ai,word,,
個體,個人/個体,ㄍㄜˋ ㄊㄧˇ,gètǐ,名詞,7,common,ai,word,,
給予,与える/提供する,ㄍㄟˇ ㄩˇ,gěiyǔ,動詞,7,common,ai,word,,
跟進,追随する/フォローする,ㄍㄣ ㄐㄧㄣˋ,gēnjìn,自動詞,7,common,ai,word,,
跟前,目の前/そば,ㄍㄣ ㄑㄧㄢˊ,gēnqián,名詞,7,common,ai,word,,
根源,根源/根本原因,ㄍㄣ ㄩㄢˊ,gēnyuán,名詞,7,common,ai,word,,
耕地,耕作地/耕す,ㄍㄥ ㄉㄧˋ,gēngdì,名詞,7,common,ai,word,,
更動,変更する/入れ替える,ㄍㄥ ㄉㄨㄥˋ,gēngdòng,動詞,7,common,ai,word,,
弓,弓/曲げる,ㄍㄨㄥ,gōng,名詞,7,common,ai,word,,
工地,工事現場,ㄍㄨㄥ ㄉㄧˋ,gōngdì,名詞,7,common,ai,word,,
工讀,勤労学生/働きながら学ぶ,ㄍㄨㄥ ㄉㄨˊ,gōngdú,自動詞,7,common,ai,word,,
工藝品,工芸品,ㄍㄨㄥ ㄧˋ ㄆㄧㄣˇ,gōngyìpǐn,名詞,7,common,ai,word,,
公安,公安/公共の安全,gㄛnㄍㄢ,gōngān,名詞,7,common,ai,word,,
公會,組合/ギルド,ㄍㄨㄥ ㄏㄨㄟˋ,gōnghuì,名詞,7,common,ai,word,,
公民,市民/国民,ㄍㄨㄥ ㄇㄧㄣˊ,gōngmín,名詞,7,common,ai,word,,
公認,公認の/広く認められた,ㄍㄨㄥ ㄖㄣˋ,gōngrèn,動詞,7,common,ai,word,,
公事,公務/仕事,ㄍㄨㄥ ㄕˋ,gōngshì,名詞,7,common,ai,word,,
公文,公文書,ㄍㄨㄥ ㄨㄣˊ,gōngwén,名詞,7,common,ai,word,,
公益,公益/公共の利益,ㄍㄨㄥ ㄧˋ,gōngyì,名詞,7,common,ai,word,,
公債,国債,ㄍㄨㄥ ㄓㄞˋ,gōngzhài,名詞,7,common,ai,word,,
功勞,功績/手柄,ㄍㄨㄥ ㄌㄠˊ,gōngláo,名詞,7,common,ai,word,,
功利,功利的な/実利的な,ㄍㄨㄥ ㄌㄧˋ,gōnglì,状態動詞(形容詞),7,common,ai,word,,
攻,攻撃する/専攻する,ㄍㄨㄥ,gōng,動詞,7,common,ai,word,,
攻讀,専門的に研究する,ㄍㄨㄥ ㄉㄨˊ,gōngdú,動詞,7,common,ai,word,,
攻擊,攻撃する/非難する,ㄍㄨㄥ ㄐㄧˊ,gōngjí,動詞,7,common,ai,word,,
供給,供給する,gㄛnㄐㄧˇ,gōnjǐ,動詞,7,common,ai,word,,
恭敬,敬意を表する/丁寧な,ㄍㄨㄥ ㄐㄧㄥˋ,gōngjìng,状態動詞(形容詞),7,common,ai,word,,
恭維,お世辞を言う/褒める,ㄍㄨㄥ ㄨㄟˊ,gōngwéi,動詞,7,common,ai,word,,
鞏固,強固な/安定した/強化する,ㄍㄨㄥˇ ㄍㄨˋ,gǒnggù,状態動詞(形容詞),7,common,ai,word,,
共產,共産主義の/共有の,ㄍㄨㄥˋ ㄔㄢˇ,gòngchǎn,状態動詞(連体用),7,common,ai,word,,
共和國,共和国,ㄍㄨㄥˋ ㄏㄜˊ ㄍㄨㄛˊ,gònghéguó,名詞,7,common,ai,word,,
共鳴,共鳴/反響,ㄍㄨㄥˋ ㄇㄧㄥˊ,gòngmíng,名詞,7,common,ai,word,,
供養,養う/供養する,ㄍㄨㄥˋ ㄧㄤˋ,gòngyàng,動詞,7,common,ai,word,,
勾結,結託する/つるむ,ㄍㄡ ㄐㄧㄝˊ,gōujié,動詞,7,common,ai,word,,
溝,溝/どぶ,ㄍㄡ,gōu,名詞,7,common,ai,word,,
購,買う/購入する,ㄍㄡˋ,gòu,動詞,7,common,ai,word,,
構想,構想/考え,ㄍㄡˋ ㄒㄧㄤˇ,gòuxiǎng,名詞,7,common,ai,word,,
孤獨,孤独な,ㄍㄨ ㄉㄨˊ,gūdú,状態動詞(形容詞),7,common,ai,word,,
孤兒,孤児,ㄍㄨ ㄦˊ,gūér,名詞,7,common,ai,word,,
孤立,孤立した/無関係な,ㄍㄨ ㄌㄧˋ,gūlì,状態動詞(形容詞),7,common,ai,word,,
辜負,期待を裏切る,ㄍㄨ ㄈㄨˋ,gūfù,状態動詞,7,common,ai,word,,
估價,見積もる/評価する,ㄍㄨ ㄐㄧㄚˋ,gūjià,離合動詞,7,common,ai,word,,
古怪,奇妙な/風変わりな,ㄍㄨˇ ㄍㄨㄞˋ,gǔguài,状態動詞(形容詞),7,common,ai,word,,
古籍,古典籍/古書,ㄍㄨˇ ㄐㄧˊ,gǔjí,名詞,7,common,ai,word,,
古物,骨董品,ㄍㄨˇ ㄨˋ,gǔwù,名詞,7,common,ai,word,,
股,股/一部/株,ㄍㄨˇ,gǔ,量詞,7,common,ai,word,,
股市,株式市場,ㄍㄨˇ ㄕˋ,gǔshì,名詞,7,common,ai,word,,
鼓吹,扇動する/推奨する,ㄍㄨˇ ㄔㄨㄟ,gǔchuī,動詞,7,common,ai,word,,
鼓動,促す/そそのかす,ㄍㄨˇ ㄉㄨㄥˋ,gǔdòng,動詞,7,common,ai,word,,
故,理由/ゆえに,ㄍㄨˋ,gù,接続詞,7,common,ai,word,,
雇,雇う/賃借する,ㄍㄨˋ,gù,動詞,7,common,ai,word,,原表記: 雇/僱
雇用,雇用する,ㄍㄨˋ ㄩㄥˋ,gùyòng,動詞,7,common,ai,word,,原表記: 雇用/僱用
固然,確かに～だが,ㄍㄨˋ ㄖㄢˊ,gùrán,接続詞,7,common,ai,word,,
固體,固体,ㄍㄨˋ ㄊㄧˇ,gùtǐ,名詞,7,common,ai,word,,
固有,固有の/本来の,ㄍㄨˋ ㄧㄡˇ,gùyǒu,状態動詞(連体用),7,common,ai,word,,
固執,頑固な/固執する,ㄍㄨˋ ㄓˊ,gùzhí,状態動詞(形容詞),7,common,ai,word,,
顧全,配慮する/大事にする,ㄍㄨˋ ㄑㄩㄢˊ,gùquán,動詞,7,common,ai,word,,
蝸牛,カタツムリ,ㄍㄨㄚ ㄋㄧㄡˊ,guāniú,名詞,7,common,ai,word,,
寡婦,未亡人,ㄍㄨㄚˇ ㄈㄨˋ,guǎfù,名詞,7,common,ai,word,,
拐,曲がる/誘拐する/騙す,ㄍㄨㄞˇ,guǎi,動詞,7,common,ai,word,,
官,役人/公的な,ㄍㄨㄢ,guān,名詞,7,common,ai,word,,
官司,訴訟,ㄍㄨㄢ ㄙ,guānsī,名詞,7,common,ai,word,,
棺材,棺桶,ㄍㄨㄢ ㄘㄞˊ,guāncái/guān,名詞,7,common,ai,word,,原表記: 棺材/棺
觀,見る/道教の寺院,ㄍㄨㄢˋ,guàn,動詞,7,common,ai,word,,
觀測,観測する/調査する,ㄍㄨㄢ ㄘㄜˋ,guāncè,動詞,7,common,ai,word,,
觀感,印象/見解,ㄍㄨㄢ ㄍㄢˇ,guāngǎn,名詞,7,common,ai,word,,
觀看,見る/観覧する,ㄍㄨㄢ ㄎㄢˋ,guānkàn,動詞,7,common,ai,word,,
觀摩,見学して学ぶ,ㄍㄨㄢ ㄇㄛˊ,guānmó,動詞,7,common,ai,word,,
觀望,様子を見る/傍観する,ㄍㄨㄢ ㄨㄤˋ,guānwàng,自動詞,7,common,ai,word,,
關稅,関税,ㄍㄨㄢ ㄕㄨㄟˋ,guānshuì,名詞,7,common,ai,word,,
關切,深く関心を持つ,ㄍㄨㄢ ㄑㄧㄝˋ,guānqiè,状態動詞,7,common,ai,word,,
關懷,気遣う/配慮する,ㄍㄨㄢ ㄏㄨㄞˊ,guānhuái,状態動詞,7,common,ai,word,,
關頭,局面/重大な時,ㄍㄨㄢ ㄊㄡˊ,guāntóu,名詞,7,common,ai,word,,
關係,関係 / 関係/関わり,ㄍㄨㄢ ㄒㄧˋ / ㄍㄨㄢ ㄒㄧˋ,guānxì / guānxì,状態動詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
關照,世話をする/配慮する,ㄍㄨㄢ ㄓㄠˋ,guānzhào,状態動詞,7,common,ai,word,,
管教,しつける/教育する,ㄍㄨㄢˇ ㄐㄧㄠˋ,guǎnjiào,動詞,7,common,ai,word,,
管理,管理する / 管理する/監督する,ㄍㄨㄢˇ ㄌㄧˇ / ㄍㄨㄢˇ ㄌㄧˇ,guǎnlǐ / guǎnlǐ,名詞,4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
管線,配管/配線,ㄍㄨㄢˇ ㄒㄧㄢˋ,guǎnxiàn,名詞,7,common,ai,word,,
貫徹,貫徹する/やり遂げる,ㄍㄨㄢˋ ㄔㄜˋ,guànchè,状態動詞,7,common,ai,word,,
灌,注ぐ/灌漑する/インストールする,ㄍㄨㄢˋ,guàn,動詞,7,common,ai,word,,
灌溉,灌漑する,ㄍㄨㄢˋ ㄍㄞˋ,guàngài,動詞,7,common,ai,word,,
灌輸,教え込む/吹き込む,ㄍㄨㄢˋ ㄕㄨ,guànshū,動詞,7,common,ai,word,,
光顧,来店する/ひいきにする,ㄍㄨㄤ ㄍㄨˋ,guānggù,動詞,7,common,ai,word,,
光滑,滑らかな/つやつやした,ㄍㄨㄤ ㄏㄨㄚˊ,guānghuá,状態動詞(形容詞),7,common,ai,word,,
光輝,輝き/栄光,ㄍㄨㄤ ㄏㄨㄟ,guānghuī,名詞,7,common,ai,word,,
光芒,光の筋/輝き,ㄍㄨㄤ ㄇㄤˊ,guāngmáng,名詞,7,common,ai,word,,
規範,規範/基準,ㄍㄨㄟ ㄈㄢˋ,guīfàn,名詞,7,common,ai,word,,
規格,規格/基準,ㄍㄨㄟ ㄍㄜˊ,guīgé,名詞,7,common,ai,word,,
歸,帰る/戻る/帰属する,ㄍㄨㄟ,guī,動詞/状態動詞,7,common,ai,word,,
歸還,返却する/返す,ㄍㄨㄟ ㄏㄨㄢˊ,guīhuán,動詞,7,common,ai,word,,
歸納,まとめる/帰納する,ㄍㄨㄟ ㄋㄚˋ,guīnà,動詞,7,common,ai,word,,
軌道,軌道/線路/進路,ㄍㄨㄟˇ ㄉㄠˋ,guǐdào,名詞,7,common,ai,word,,
鬼怪,妖怪/化け物,ㄍㄨㄟˇ ㄍㄨㄞˋ,guǐguài,名詞,7,common,ai,word,,
貴,(値段が)高い / 貴州省/高価な,ㄍㄨㄟˋ / ㄍㄨㄟˋ,guì / guì,限定詞,1,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
貴賓,来賓/VIP,ㄍㄨㄟˋ ㄅㄧㄣ,guìbīn,名詞,7,common,ai,word,,
棍,棒/悪党,ㄍㄨㄣˋ(ㄗ˙),gùn(zi),名詞,7,common,ai,word,,原表記: 棍(子)
國產,国産の,ㄍㄨㄛˊ ㄔㄢˇ,guóchǎn,状態動詞(連体用),7,common,ai,word,,
國防,国防,ㄍㄨㄛˊ ㄈㄤˊ,guófáng,名詞,7,common,ai,word,,
國境,国境,ㄍㄨㄛˊ ㄐㄧㄥˋ,guójìng,名詞,7,common,ai,word,,
國君,君主,ㄍㄨㄛˊ ㄐㄩㄣ,guójūn,名詞,7,common,ai,word,,
國民,国民,ㄍㄨㄛˊ ㄇㄧㄣˊ,guómín,名詞,7,common,ai,word,,
國營,国営の,ㄍㄨㄛˊ ㄧㄥˊ,guóyíng,状態動詞(連体用),7,common,ai,word,,
果斷,断固とした/果断な,ㄍㄨㄛˇ ㄉㄨㄢˋ,guǒduàn,状態動詞(形容詞),7,common,ai,word,,
果實,果実/成果,ㄍㄨㄛˇ ㄕˊ,guǒshí,名詞,7,common,ai,word,,
果真,本当に/案の定,ㄍㄨㄛˇ ㄓㄣ,guǒzhēn,副詞,7,common,ai,word,,
過關,関門を突破する/合格する,ㄍㄨㄛˋ ㄍㄨㄢ,guòguān,離合動詞,7,common,ai,word,,
過量,過剰な,ㄍㄨㄛˋ ㄌㄧㄤˋ,guòliàng,状態動詞(形容詞),7,common,ai,word,,
過目,目を通す,ㄍㄨㄛˋ ㄇㄨˋ,guòmù,自動詞,7,common,ai,word,,
過人,人並み外れた/抜きんでた,ㄍㄨㄛˋ ㄖㄣˊ,guòrén,状態動詞(形容詞),7,common,ai,word,,
過失,過失/ミス,ㄍㄨㄛˋ ㄕ,guòshī,名詞,7,common,ai,word,,
過癮,満足する/夢中になる,ㄍㄨㄛˋ ㄧㄣˇ,guòyǐn,状態動詞(形容詞),7,common,ai,word,,
過重,重量超過の,ㄍㄨㄛˋ ㄓㄨㄥˋ,guòzhòng,状態動詞(形容詞),7,common,ai,word,,
海拔,標高,ㄏㄞˇ ㄅㄚˊ,hǎibá,名詞,7,common,ai,word,,
海嘯,津波,ㄏㄞˇ ㄒㄧㄠˋ,hǎixiào,名詞,7,common,ai,word,,
海運,海上輸送,ㄏㄞˇ ㄩㄣˋ,hǎiyùn,名詞,7,common,ai,word,,
害蟲,害虫,ㄏㄞˋ ㄔㄨㄥˊ,hàichóng,名詞,7,common,ai,word,,
行號,行番号/個人商店,ㄏㄤˊ ㄏㄠˋ,hánghào,名詞,7,common,ai,word,,
行列,行列/隊列,ㄏㄤˊ ㄌㄧㄝˋ,hángliè,名詞,7,common,ai,word,,
航空信,航空便,ㄏㄤˊ ㄎㄨㄥ ㄒㄧㄣˋ,hángkōngxìn,名詞,7,common,ai,word,,
航行,航行する/飛行する,ㄏㄤˊ ㄒㄧㄥˊ,hángxíng,自動詞,7,common,ai,word,,
毫不,少しも～ない,ㄏㄠˊ ㄅㄨˋ,háobù,副詞,7,common,ai,word,,
好比,～に例えられる/～のようだ,ㄏㄠˇ ㄅㄧˇ,hǎobǐ,状態動詞,7,common,ai,word,,
好手,達人/専門家,ㄏㄠˇ ㄕㄡˇ,hǎoshǒu,名詞,7,common,ai,word,,
好受,気分がよい/楽になる,ㄏㄠˇ ㄕㄡˋ,hǎoshòu,状態動詞(形容詞),7,common,ai,word,,
號,〜日(日付)/番号 / 叫ぶ/～番目,ㄏㄠˋ / ㄏㄠˋ,hào / hào,状態動詞,2,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
號子,掛け声/監房/種類,ㄏㄠˋ ˙ㄗ,hàozi /zhèngquànháng,名詞,7,common,ai,word,,原表記: 號子/證券行
合併,合併する/併合する,ㄏㄜˊ ㄅㄧㄥˋ,hébìng,動詞,7,common,ai,word,,
合同,契約/協定,ㄏㄜˊ ㄊㄨㄥˊ,hétóng,名詞,7,common,ai,word,,
合意,気が合う/好都合な,ㄏㄜˊ ㄧˋ,héyì,状態動詞(形容詞),7,common,ai,word,,
何,何/どのように/なぜ,ㄏㄜˊ,hé,限定詞,7,common,ai,word,,
何在,どこに/いずこに,ㄏㄜˊ ㄗㄞˋ,hézài,状態動詞(形容詞),7,common,ai,word,,
和解,和解する/示談,ㄏㄜˊ ㄐㄧㄝˇ,héjiě,自動詞,7,common,ai,word,,
和睦,仲睦まじい/平和な,ㄏㄜˊ ㄇㄨˋ,hémù,状態動詞(形容詞),7,common,ai,word,,
和諧,調和のとれた/検閲する,ㄏㄜˊ ㄒㄧㄝˊ,héxié,状態動詞(形容詞),7,common,ai,word,,
核定,審査決定する/認可する,ㄏㄜˊ ㄉㄧㄥˋ,hédìng,動詞,7,common,ai,word,,
核對,照合する/確認する,ㄏㄜˊ ㄉㄨㄟˋ,héduì,動詞,7,common,ai,word,,
核算,計算する/会計,ㄏㄜˊ ㄙㄨㄢˋ,hésuàn,動詞,7,common,ai,word,,
核准,認可する/承認する,ㄏㄜˊ ㄓㄨㄣˇ,hézhǔn,動詞,7,common,ai,word,,
核子,核の/原子核,ㄏㄜˊ ㄗˇ,hézǐ,名詞,7,common,ai,word,,
黑名單,ブラックリスト,ㄏㄟ ㄇㄧㄥˊ ㄉㄢ,hēimíngdān,名詞,7,common,ai,word,,
黑社會,裏社会/暴力団,ㄏㄟ ㄕㄜˋ ㄏㄨㄟˋ,hēishèhuì,名詞,7,common,ai,word,,
狠,冷酷な/激しい/断固とした,ㄏㄣˇ,hěn,状態動詞(形容詞),7,common,ai,word,,
狠心,冷酷な/決心する,ㄏㄣˇ ㄒㄧㄣ,hěnxīn,状態動詞(形容詞),7,common,ai,word,,
哼,うなる/鼻歌/不満の吐息,ㄏㄥ,hēng,助詞/自動詞,7,common,ai,word,,
衡量,量る/検討する,ㄏㄥˊ ㄌㄧㄤˊ,héngliáng,動詞,7,common,ai,word,,
