headword,meaning_ja,zhuyin,pinyin,pos,tocfl_level,taiwan_usage,source,entry_type,scene_tags,notes
溫和,穏やかな/温和な,ㄨㄣ ㄏㄜˊ,wēnhé,状態動詞(形容詞),6,common,ai,word,,
文具,文房具,ㄨㄣˊ ㄐㄩˋ,wénjù,名詞,6,common,ai,word,,
文憑,卒業証書,ㄨㄣˊ ㄆㄧㄥˊ,wénpíng,名詞,6,common,ai,word,,
文物,文化財,ㄨㄣˊ ㄨˋ,wénwù,名詞,6,common,ai,word,,
文藝,文芸,ㄨㄣˊ ㄧˋ,wényì,名詞,6,common,ai,word,,
握,握る/支配する,ㄨㄛˋ,wò,動詞,6,common,ai,word,,
勿,～するな,ㄨˋ,wù,副詞,6,common,ai,word,,
誤,間違い/誤る,ㄨˋ,wù,副詞/状態動詞,6,common,ai,word,,
舞蹈,ダンス,ㄨˇ ㄉㄠˋ,wǔdào,名詞,6,common,ai,word,,
誤點,遅延する,ㄨˋ ㄉㄧㄢˇ,wùdiǎn,変化動詞,6,common,ai,word,,
無可奈何,どうしようもない,ㄨˊ ㄎㄜˇ ㄋㄞˋ ㄏㄜˊ,wúkěnàihé,状態動詞(形容詞),6,common,ai,word,,
物理,物理学,ㄨˋ ㄌㄧˇ,wùlǐ,名詞,6,common,ai,word,,
無論,～にかかわらず,ㄨˊ ㄌㄨㄣˋ,wúlùn,接続詞,6,common,ai,word,,
無情,無情な,ㄨˊ ㄑㄧㄥˊ,wúqíng,状態動詞(形容詞),6,common,ai,word,,
無數,数え切れない,ㄨˊ ㄕㄨˋ,wúshù,限定詞,6,common,ai,word,,
舞廳,ダンスホール,ㄨˇ ㄊㄧㄥ,wǔtīng,名詞,6,common,ai,word,,
無限,無限の,ㄨˊ ㄒㄧㄢˋ,wúxiàn,状態動詞(形容詞),6,common,ai,word,,
無意,意図しない/つもりがない,ㄨˊ ㄧˋ,wúyì,状態動詞(形容詞),6,common,ai,word,,
系,系統/学部,ㄒㄧˋ,xì,名詞,6,common,ai,word,,
吸,吸う,ㄒㄧ,xī,動詞,6,common,ai,word,,
瞎,盲目の/でたらめに,ㄒㄧㄚ,xiā,変化動詞,6,common,ai,word,,
蝦,エビ,ㄒㄧㄚ(ㄗ˙),xiā(zi),名詞,6,common,ai,word,,原表記: 蝦(子)
下巴,あご,ㄒㄧㄚˋ ㄅㄚ,xiàbā,名詞,6,common,ai,word,,
下降,下降する,ㄒㄧㄚˋ ㄐㄧㄤˋ,xiàjiàng,変化動詞,6,common,ai,word,,
蝦米,干しエビ/何,ㄒㄧㄚ ㄇㄧˇ,xiāmǐ,名詞,6,common,ai,word,,
閒,暇な,ㄒㄧㄢˊ,xián,状態動詞(形容詞),6,common,ai,word,,
嫌,嫌う/不満に思う,ㄒㄧㄢˊ,xián,状態動詞,6,common,ai,word,,
現,現れる/現在の,ㄒㄧㄢˋ,xiàn,副詞,6,common,ai,word,,
鮮,新鮮な/鮮やかな,ㄒㄧㄢ,xiān,状態動詞(形容詞),6,common,ai,word,,
現成,既製品の,ㄒㄧㄢˋ ㄔㄥˊ,xiànchéng,状態動詞(連体用),6,common,ai,word,,
顯得,～のように見える,ㄒㄧㄢˇ ˙ㄉㄜ,xiǎnde,状態動詞(形容詞),6,common,ai,word,,
相,互いに/外見,ㄒㄧㄤ,xiāng,副詞,6,common,ai,word,,
巷,路地,ㄒㄧㄤˋ(ㄗ˙),xiàng(zi),名詞,6,common,ai,word,,原表記: 巷(子)
象,ゾウ/形,ㄒㄧㄤˋ,xiàng/dàxiàng,名詞,6,common,ai,word,,原表記: 象/大象
想不到,思いがけない,ㄒㄧㄤˇ ㄅㄨˋ ㄉㄠˋ,xiǎngbùdào,,6,common,ai,word,,
香腸,ソーセージ,ㄒㄧㄤ ㄔㄤˊ,xiāngcháng,名詞,6,common,ai,word,,
相處,付き合う,ㄒㄧㄤ ㄔㄨˇ,xiāngchǔ,自動詞,6,common,ai,word,,
鄉村,村/田舎,ㄒㄧㄤ ㄘㄨㄣ,xiāngcūn,名詞,6,common,ai,word,,
相當,かなり/相当 / 相当する/かなり,ㄒㄧㄤ ㄉㄤ / ㄒㄧㄤ ㄉㄤ,xiāngdāng / xiāngdāng,状態動詞(形容詞),4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
相互,互いに,ㄒㄧㄤ ㄏㄨˋ,xiānghù,副詞,6,common,ai,word,,
向來,以前からずっと,ㄒㄧㄤˋ ㄌㄞˊ,xiànglái,副詞,6,common,ai,word,,
項目,項目/計画/種目,ㄒㄧㄤˋ ㄇㄨˋ,xiàngmù,名詞,6,common,ai,word,,
想念,恋しく思う,ㄒㄧㄤˇ ㄋㄧㄢˋ,xiǎngniàn,状態動詞,6,common,ai,word,,
相親,見合い/深く愛する,ㄒㄧㄤˋ ㄑㄧㄣ,xiàngqīn,離合動詞,6,common,ai,word,,
相親相愛,仲睦まじい,ㄒㄧㄤ ㄑㄧㄣ ㄒㄧㄢ ㄍㄞˋ,xiāngqīnxiāngài,状態動詞(形容詞),6,common,ai,word,,
享受,享受する/楽しむ,ㄒㄧㄤˇ ㄕㄡˋ,xiǎngshòu,状態動詞,6,common,ai,word,,
相似,似ている,ㄒㄧㄤ ㄙˋ,xiāngsì,状態動詞(形容詞),6,common,ai,word,,
響應,応じる/呼応する,ㄒㄧㄤˇ ㄧㄥˋ,xiǎngyìng,動詞,6,common,ai,word,,
享有,権利などを有する,ㄒㄧㄤˇ ㄧㄡˇ,xiǎngyǒu,状態動詞,6,common,ai,word,,
鮮花,生花,ㄒㄧㄢ ㄏㄨㄚ,xiānhuā,名詞,6,common,ai,word,,
先進,先進的/模範的な,ㄒㄧㄢ ㄐㄧㄣˋ / ㄒㄧㄢ ㄐㄧㄣˋ,xiānjìn / xiānjìn,状態動詞(形容詞)/名詞,6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
羨慕,羨む/憧れる,ㄒㄧㄢˋ ㄇㄨˋ,xiànmù,状態動詞,6,common,ai,word,,
鮮奶,生乳/牛乳,ㄒㄧㄢ ㄋㄞˇ,xiānnǎi,名詞,6,common,ai,word,,
顯然,明らかに,ㄒㄧㄢˇ ㄖㄢˊ,xiǎnrán,副詞,6,common,ai,word,,
顯示,示す/表示する,ㄒㄧㄢˇ ㄕˋ,xiǎnshì,動詞,6,common,ai,word,,
鮮血,血,ㄒㄧㄢ ㄒㄧㄝˇ,xiānxiě,名詞,6,common,ai,word,,
顯著,著しい/目立つ,ㄒㄧㄢˇ ㄓㄨˋ,xiǎnzhù,状態動詞(形容詞),6,common,ai,word,,
消,消える/減らす/消費する,ㄒㄧㄠ,xiāo,変化動詞,6,common,ai,word,,
小便,排尿/小便,ㄒㄧㄠˇ ㄅㄧㄢˋ,xiǎobiàn,自動詞,6,common,ai,word,,
校車,スクールバス,ㄒㄧㄠˋ ㄔㄜ,xiàochē,名詞,6,common,ai,word,,
消除,取り除く/解消する,ㄒㄧㄠ ㄔㄨˊ,xiāochú,動詞,6,common,ai,word,,
曉得,知っている,ㄒㄧㄠˇ ˙ㄉㄜ,xiǎode,状態動詞,6,common,ai,word,,
小販,行商人/露天商,ㄒㄧㄠˇ ㄈㄢˋ,xiǎofàn,名詞,6,common,ai,word,,
消費,消費する,ㄒㄧㄠ ㄈㄟˋ,xiāofèi,名詞/動詞,6,common,ai,word,,
消化,消化する/吸収する,ㄒㄧㄠ ㄏㄨㄚˋ,xiāohuà,動詞,6,common,ai,word,,
消極,消極的,ㄒㄧㄠ ㄐㄧˊ,xiāojí,状態動詞(形容詞),6,common,ai,word,,
效率,効率,ㄒㄧㄠˋ ㄌㄩˋ,xiàolǜ,名詞,6,common,ai,word,,
銷路,売れ行き,ㄒㄧㄠ ㄌㄨˋ,xiāolù,名詞,6,common,ai,word,,
小麥,小麦,ㄒㄧㄠˇ ㄇㄞˋ,xiǎomài,名詞,6,common,ai,word,,
消滅,滅ぼす/消滅させる,ㄒㄧㄠ ㄇㄧㄝˋ,xiāomiè,変化動詞,6,common,ai,word,,
小氣,けち/器が小さい,ㄒㄧㄠˇ ㄑㄧˋ,xiǎoqì,状態動詞(形容詞),6,common,ai,word,,
笑容,笑顔,ㄒㄧㄠˋ ㄖㄨㄥˊ,xiàoróng,名詞,6,common,ai,word,,
消失,消える,ㄒㄧㄠ ㄕ,xiāoshī,変化動詞,6,common,ai,word,,
銷售,販売する,ㄒㄧㄠ ㄕㄡˋ,xiāoshòu,動詞,6,common,ai,word,,
小腿,すね,ㄒㄧㄠˇ ㄊㄨㄟˇ,xiǎotuǐ,名詞,6,common,ai,word,,
消夜,夜食,ㄒㄧㄠ ㄧㄝˋ,xiāoyè,名詞,6,common,ai,word,,原表記: 消夜/宵夜
校友,卒業生/同窓生,ㄒㄧㄠˋ ㄧㄡˇ,xiàoyǒu,名詞,6,common,ai,word,,
小子,若造/息子,ㄒㄧㄠˇ ˙ㄗ,xiǎozi,名詞,6,common,ai,word,,
下棋,囲碁や将棋をする,ㄒㄧㄚˋ ㄑㄧˊ,xiàqí,離合動詞,6,common,ai,word,,
下去,下りる/続ける,ㄒㄧㄚˋ ㄑㄩˋ,xiàqù,助詞,6,common,ai,word,,
下午茶,アフタヌーンティー,ㄒㄧㄚˋ ㄨˇ ㄔㄚˊ,xiàwǔchá,名詞,6,common,ai,word,,
下游,下流/下位,ㄒㄧㄚˋ ㄧㄡˊ,xiàyóu,名詞,6,common,ai,word,,
斜,斜め,ㄒㄧㄝˊ,xié,状態動詞(形容詞),6,common,ai,word,,
歇,休む,ㄒㄧㄝ,xiē,自動詞,6,common,ai,word,,
血型,血液型,ㄒㄧㄝˇ ㄒㄧㄥˊ,xiěxíng,名詞,6,common,ai,word,,
寫作,執筆する/文章を書く,ㄒㄧㄝˇ ㄗㄨㄛˋ,xiězuò,自動詞,6,common,ai,word,,
媳婦,息子の妻/嫁,ㄒㄧˊ ㄈㄨˋ,xífù,名詞,6,common,ai,word,,
細節,詳細/細部,ㄒㄧˋ ㄐㄧㄝˊ,xìjié,名詞,6,common,ai,word,,
喜酒,結婚披露宴,ㄒㄧˇ ㄐㄧㄡˇ,xǐjiǔ,名詞,6,common,ai,word,,
系列,シリーズ/一連,ㄒㄧˋ ㄌㄧㄝˋ,xìliè,名詞,6,common,ai,word,,
行程,旅程/行程,ㄒㄧㄥˊ ㄔㄥˊ,xíngchéng,名詞,6,common,ai,word,,
形成,形成される,ㄒㄧㄥˊ ㄔㄥˊ,xíngchéng,変化動詞,6,common,ai,word,,
星光,星明かり,ㄒㄧㄥ ㄍㄨㄤ,xīngguāng,名詞,6,common,ai,word,,
行人,歩行者,ㄒㄧㄥˊ ㄖㄣˊ,xíngrén,名詞,6,common,ai,word,,
形式,形式/外見,ㄒㄧㄥˊ ㄕˋ,xíngshì,名詞,6,common,ai,word,,
形象,イメージ/印象,ㄒㄧㄥˊ ㄒㄧㄤˋ,xíngxiàng,名詞,6,common,ai,word,,
性質,性質/本質,ㄒㄧㄥˋ ㄓˊ,xìngzhí,名詞,6,common,ai,word,,
形狀,形状/形,ㄒㄧㄥˊ ㄓㄨㄤˋ,xíngzhuàng,名詞,6,common,ai,word,,
信號,信号,ㄒㄧㄣˋ ㄏㄠˋ,xìnhào,名詞,6,common,ai,word,,
心靈,精神/心,ㄒㄧㄣ ㄌㄧㄥˊ,xīnlíng,名詞,6,common,ai,word,,
心目中,心の中/目から見て,ㄒㄧㄣ ㄇㄨˋ ㄓㄨㄥ,xīnmùzhōng,名詞,6,common,ai,word,,
新娘,新婦/花嫁,ㄒㄧㄣ ㄋㄧㄤˊ,xīnniáng,名詞,6,common,ai,word,,
信任,信頼する,ㄒㄧㄣˋ ㄖㄣˋ,xìnrèn,状態動詞,6,common,ai,word,,
心聲,本音/心の声,ㄒㄧㄣ ㄕㄥ,xīnshēng,名詞,6,common,ai,word,,
新式,新型の/新しい様式の,ㄒㄧㄣ ㄕˋ,xīnshì,状態動詞(連体用),6,common,ai,word,,
薪水,給料,ㄒㄧㄣ ㄕㄨㄟˇ,xīnshuǐ,名詞,6,common,ai,word,,
心跳,心拍/鼓動,ㄒㄧㄣ ㄊㄧㄠˋ,xīntiào,名詞,6,common,ai,word,,
新興,新興の,ㄒㄧㄣ ㄒㄧㄥ,xīnxīng,状態動詞(連体用),6,common,ai,word,,
信仰,信仰/信じること,ㄒㄧㄣˋ ㄧㄤˇ,xìnyǎng,名詞/状態動詞,6,common,ai,word,,
心臟,心臓,ㄒㄧㄣ ㄗㄤˋ,xīnzàng,名詞,6,common,ai,word,,
雄偉,雄大な/壮大な,ㄒㄩㄥˊ ㄨㄟˇ,xióngwěi,状態動詞(形容詞),6,common,ai,word,,
吸取,吸収する/取り入れる,ㄒㄧ ㄑㄩˇ,xīqǔ,動詞,6,common,ai,word,,
吸食,吸い込む/摂取する,ㄒㄧ ㄕˊ,xīshí,動詞,6,common,ai,word,,
休假,休暇を取る,ㄒㄧㄡ ㄐㄧㄚˋ,xiūjià,離合動詞,6,common,ai,word,,
休閒,レジャー/余暇,ㄒㄧㄡ ㄒㄧㄢˊ,xiūxián,自動詞,6,common,ai,word,,
修正,修正する,ㄒㄧㄡ ㄓㄥˋ,xiūzhèng,動詞,6,common,ai,word,,
細小,非常に小さい/微細な,ㄒㄧˋ ㄒㄧㄠˇ,xìxiǎo,状態動詞(形容詞),6,common,ai,word,,
吸菸,喫煙する,ㄒㄧ ㄧㄢ,xīyān,離合動詞,6,common,ai,word,,
西裝,スーツ/洋服,ㄒㄧ ㄓㄨㄤ,xīzhuāng,名詞,6,common,ai,word,,
許,許可する/約束する,ㄒㄩˇ / ㄒㄩˇ,xǔ / xǔ,動詞/名詞,6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
懸,吊るす/懸念する,ㄒㄩㄢˊ,xuán,動詞,6,common,ai,word,,
宣布,宣言する/発表する,ㄒㄩㄢ ㄅㄨˋ,xuānbù,動詞,6,common,ai,word,,原表記: 宣布/宣佈
宣傳,宣伝する/広報,ㄒㄩㄢ ㄔㄨㄢˊ,xuānchuán,名詞/動詞,6,common,ai,word,,
選手,選手/出場者,ㄒㄩㄢˇ ㄕㄡˇ,xuǎnshǒu,名詞,6,common,ai,word,,
靴,ブーツ/靴,ㄒㄩㄝ(ㄗ˙),xuē(zi),名詞,6,common,ai,word,,原表記: 靴(子)
雪花,雪の結晶,ㄒㄩㄝˇ ㄏㄨㄚ,xuěhuā,名詞,6,common,ai,word,,
削減,削減する,ㄒㄩㄝˋ ㄐㄧㄢˇ,xuèjiǎn,動詞,6,common,ai,word,,
學歷,学歴,ㄒㄩㄝˊ ㄌㄧˋ,xuélì,名詞,6,common,ai,word,,
學術,学術,ㄒㄩㄝˊ ㄕㄨˋ,xuéshù,名詞,6,common,ai,word,,
學位,学位,ㄒㄩㄝˊ ㄨㄟˋ,xuéwèi,名詞,6,common,ai,word,,
學業,学業,ㄒㄩㄝˊ ㄧㄝˋ,xuéyè,名詞,6,common,ai,word,,
學者,学者,ㄒㄩㄝˊ ㄓㄜˇ,xuézhě,名詞,6,common,ai,word,,
尋,探す/求める,ㄒㄩㄣˊ,xún,動詞,6,common,ai,word,,
循環,循環する/循環,ㄒㄩㄣˊ ㄏㄨㄢˊ / ㄒㄩㄣˊ ㄏㄨㄢˊ,xúnhuán / xúnhuán,自動詞/名詞,6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
迅速,迅速な/速い,ㄒㄩㄣˋ ㄙㄨˋ,xùnsù,状態動詞(形容詞),6,common,ai,word,,
許願,願い事をする,ㄒㄩˇ ㄩㄢˋ,xǔyuàn,離合動詞,6,common,ai,word,,
須知,注意事項/心得,ㄒㄩ ㄓ,xūzhī,名詞,6,common,ai,word,,
壓,押す/圧迫する,ㄧㄚ,yā,動詞,6,common,ai,word,,
壓力,圧力,ㄧㄚ ㄌㄧˋ,yālì,名詞,6,common,ai,word,,
煙,煙/タバコ,ㄧㄢ,yān,名詞,6,common,ai,word,,原表記: 煙/菸
沿,沿って,ㄧㄢˊ,yán,介詞(前置詞),6,common,ai,word,,
嚴,厳しい/厳重な,ㄧㄢˊ,yán,状態動詞(形容詞),6,common,ai,word,,
鹽巴,食塩,ㄧㄢˊ ㄅㄚ,yánbā,名詞,6,common,ai,word,,
延長,延長する,ㄧㄢˊ ㄔㄤˊ,yáncháng,動詞,6,common,ai,word,,
演唱,歌う/歌唱する,ㄧㄢˇ ㄔㄤˋ,yǎnchàng,動詞,6,common,ai,word,,
癢,かゆい,ㄧㄤˇ,yǎng,状態動詞(形容詞),6,common,ai,word,,
掩蓋,隠す/覆い隠す,ㄧㄢˇ ㄍㄞˋ,yǎngài,動詞,6,common,ai,word,,
嚴格,厳格な,ㄧㄢˊ ㄍㄜˊ,yángé,状態動詞(形容詞),6,common,ai,word,,
樣品,サンプル/見本,ㄧㄤˋ ㄆㄧㄣˇ,yàngpǐn,名詞,6,common,ai,word,,
氧氣,酸素,ㄧㄤˇ ㄑㄧˋ,yǎngqì,名詞,6,common,ai,word,,
宴會,宴会/パーティー,ㄧㄢˋ ㄏㄨㄟˋ,yànhuì,名詞,6,common,ai,word,,
研究所,研究所/大学院,ㄧㄢˊ ㄐㄧㄡˋ ㄙㄨㄛˇ,yánjiùsuǒ,名詞,6,common,ai,word,,
嚴肅,厳粛な/真面目な,ㄧㄢˊ ㄙㄨˋ,yánsù,状態動詞(形容詞),6,common,ai,word,,
厭惡,嫌う/嫌悪する,ㄧㄢˋ ㄨˋ,yànwù,状態動詞(形容詞),6,common,ai,word,,
演奏,演奏する,ㄧㄢˇ ㄗㄡˋ,yǎnzòu,動詞,6,common,ai,word,,
搖,揺らす/振る,ㄧㄠˊ,yáo,動詞,6,common,ai,word,,
喲,ねえ/よ（感嘆詞）,ㄧㄠ,yāo,助詞,6,common,ai,word,,
搖擺,揺れる/ぐらつく,ㄧㄠˊ ㄅㄞˇ,yáobǎi,動詞,6,common,ai,word,,
要不,さもなければ/あるいは,ㄧㄠˋ ㄅㄨˋ,yàobù,接続詞,6,common,ai,word,,
藥方,処方箋,ㄧㄠˋ ㄈㄤ,yàofāng,名詞,6,common,ai,word,,
要好,仲が良い,ㄧㄠˋ ㄏㄠˇ,yàohǎo,状態動詞(形容詞),6,common,ai,word,,
要命,死ぬほど/ひどく,ㄧㄠˋ ㄇㄧㄥˋ,yàomìng,状態動詞(形容詞),6,common,ai,word,,
藥水,液体薬,ㄧㄠˋ ㄕㄨㄟˇ,yàoshuǐ,名詞,6,common,ai,word,,
搖頭,首を横に振る,ㄧㄠˊ ㄊㄡˊ,yáotóu,離合動詞,6,common,ai,word,,
藥物,薬物/医薬品,ㄧㄠˋ ㄨˋ,yàowù,名詞,6,common,ai,word,,
壓迫,圧迫する/抑圧する,ㄧㄚ ㄆㄛˋ,yāpò,動詞,6,common,ai,word,,
野,野性の/野放図な,ㄧㄝˇ,yě,状態動詞(形容詞),6,common,ai,word,,
野獸,野獣/獣,ㄧㄝˇ ㄕㄡˋ,yěshòu,名詞,6,common,ai,word,,
業務,業務/仕事,ㄧㄝˋ ㄨˋ,yèwù,名詞,6,common,ai,word,,
業餘,アマチュアの/余暇の,ㄧㄝˋ ㄩˊ,yèyú,状態動詞(連体用),6,common,ai,word,,
乙,乙/二番目,ㄧˇ,yǐ,名詞,6,common,ai,word,,
移,移動する/移す,ㄧˊ,yí,動詞,6,common,ai,word,,
易,易しい/変化する,ㄧˋ,yì,状態動詞(形容詞),6,common,ai,word,,
億,一億,ㄧˋ,yì,名詞,6,common,ai,word,,
醫,医療/治療する,ㄧ,yī,動詞,6,common,ai,word,,
一般而言,一般的に言えば,ㄧ ㄅㄚ ㄋㄜˊ ˙ㄦ ㄧㄢˊ,yībānéryán,接続詞,6,common,ai,word,,
以便,～するために,ㄧˇ ㄅㄧㄢˋ,yǐbiàn,接続詞,6,common,ai,word,,
一帶,地域/周辺,ㄧ ㄉㄞˋ,yīdài,名詞,6,common,ai,word,,
一旦,万が一/ひとたび～すれば,ㄧ ㄉㄢˋ,yīdàn,接続詞,6,common,ai,word,,
一大早,早朝,ㄧ ㄉㄚˋ ㄗㄠˇ,yīdàzǎo,名詞,6,common,ai,word,,
移動,動かす/移動,ㄧˊ ㄉㄨㄥˋ,yídòng,動詞,6,common,ai,word,,
議會,議会,ㄧˋ ㄏㄨㄟˋ,yìhuì,名詞,6,common,ai,word,,
已婚,既婚の,ㄧˇ ㄏㄨㄣ,yǐhūn,状態動詞(形容詞),6,common,ai,word,,
依據,根拠/～に基づいて,ㄧ ㄐㄩˋ / ㄧ ㄐㄩˋ,yījù / yījù,名詞/介詞(前置詞),6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
一口氣,一気に,ㄧ ㄎㄡˇ ㄑㄧˋ,yīkǒuqì,副詞,6,common,ai,word,,
一面,一方で,ㄧ ㄇㄧㄢˋ,yīmiàn,副詞,6,common,ai,word,,
移民,移住する/移民,ㄧˊ ㄇㄧㄣˊ,yímín,変化動詞,6,common,ai,word,,
銀,銀/金銭の,ㄧㄣˊ,yín,名詞,6,common,ai,word,,
印,印刷する/刻印する,ㄧㄣˋ,yìn,動詞,6,common,ai,word,,
飲,飲む,ㄧㄣˇ,yǐn,動詞,6,common,ai,word,,
因而,したがって,ㄧ ㄋㄜˊ ˙ㄦ,yīnér,接続詞,6,common,ai,word,,
引發,引き起こす,ㄧㄣˇ ㄈㄚ,yǐnfā,動詞,6,common,ai,word,,
硬,硬い/断固として,ㄧㄥˋ / ㄧㄥˋ,yìng / yìng,状態動詞(形容詞)/副詞,6,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
影,映像/映画,ㄧㄥˇ(ㄗ˙),yǐng(zi),名詞,6,common,ai,word,,原表記: 影(子)
影本,コピー/写し,ㄧㄥˇ ㄅㄣˇ,yǐngběn,名詞,6,common,ai,word,,
應當,～すべきである,ㄧㄥ ㄉㄤ,yīngdāng,副詞,6,common,ai,word,,
贏得,勝ち取る,ㄧㄥˊ ㄉㄜˊ,yíngdé,変化動詞,6,common,ai,word,,
嬰兒,乳児/赤ちゃん,ㄧㄣ ㄍㄜˊ ˙ㄦ,yīngér,名詞,6,common,ai,word,,
應付,対処する,ㄧㄥˋ ㄈㄨˋ,yìngfù,動詞,6,common,ai,word,,
迎接,出迎える,ㄧㄥˊ ㄐㄧㄝ,yíngjiē,動詞,6,common,ai,word,,
應邀,招きに応じて,ㄧㄥˋ ㄧㄠ,yìngyāo,自動詞,6,common,ai,word,,
營業,営業する,ㄧㄥˊ ㄧㄝˋ,yíngyè,自動詞,6,common,ai,word,,
影印,コピーする,ㄧㄥˇ ㄧㄣˋ,yǐngyìn,動詞,6,common,ai,word,,
應用,応用する/実用的な,ㄧㄥˋ ㄩㄥˋ,yìngyòng,動詞,6,common,ai,word,,
飲食,飲食/食事,ㄧㄣˇ ㄕˊ,yǐnshí,名詞,6,common,ai,word,,
印刷,印刷する,ㄧㄣˋ ㄕㄨㄚ,yìnshuā,自動詞,6,common,ai,word,,
因素,要素/要因,ㄧㄣ ㄙㄨˋ,yīnsù,名詞,6,common,ai,word,,
印章,印鑑/ハンコ,ㄧㄣˋ ㄓㄤ,yìnzhāng,名詞,6,common,ai,word,,
一旁,脇/そば,ㄧ ㄆㄤˊ,yīpáng,名詞,6,common,ai,word,,
儀器,機器/装置,ㄧˊ ㄑㄧˋ,yíqì,名詞,6,common,ai,word,,
一齊,一斉に,ㄧ ㄑㄧˊ,yīqí,副詞,6,common,ai,word,,
依然,依然として,ㄧ ㄖㄢˊ,yīrán,副詞,6,common,ai,word,,
衣裳,衣服,ㄧ ˙ㄕㄤ,yīshang,名詞,6,common,ai,word,,
意識,意識/自覚する,ㄧˋ ㄕˋ,yìshì,名詞,6,common,ai,word,,
一天到晚,一日中,ㄧ ㄊㄧㄢ ㄉㄠˋ ㄨㄢˇ,yītiāndàowǎn,副詞,6,common,ai,word,,
以往,過去/以前,ㄧˇ ㄨㄤˇ,yǐwǎng,名詞,6,common,ai,word,,
疑問,疑問/疑念,ㄧˊ ㄨㄣˋ,yíwèn,名詞,6,common,ai,word,,
義務,義務/ボランティアの,ㄧˋ ㄨˋ,yìwù,名詞,6,common,ai,word,,
醫學,医学,ㄧ ㄒㄩㄝˊ,yīxué,名詞,6,common,ai,word,,
一一,一つずつ,ㄧ ㄧ,yīyī,副詞,6,common,ai,word,,
意願,意欲/願望,ㄧˋ ㄩㄢˋ,yìyuàn,名詞,6,common,ai,word,,
一再,繰り返し,ㄧ ㄗㄞˋ,yīzài,副詞,6,common,ai,word,,
意志,意志/決意,ㄧˋ ㄓˋ,yìzhì,名詞,6,common,ai,word,,
一致,一致する/足並みが揃う,ㄧ ㄓˋ,yīzhì,状態動詞(形容詞),6,common,ai,word,,
擁抱,抱きしめる,ㄩㄥˇ ㄅㄠˋ,yǒngbào,動詞,6,common,ai,word,,
用不著,必要ない,ㄩㄥˋ ㄅㄨˋ ㄓㄠˊ,yòngbùzháo,副詞,6,common,ai,word,,
用處,用途/使い道,ㄩㄥˋ ㄔㄨˋ,yòngchù,名詞,6,common,ai,word,,
用得著,使える/必要である,ㄩㄥˋ ˙ㄉㄜ ㄓㄠˊ,yòngdezháo,状態動詞(形容詞),6,common,ai,word,,
擁護,支持する/擁護する,ㄩㄥˇ ㄏㄨˋ,yǒnghù,動詞,6,common,ai,word,,
擁擠,混雑している,ㄩㄥˇ ㄐㄧˇ,yǒngjǐ,状態動詞(形容詞),6,common,ai,word,,
用具,道具/器具,ㄩㄥˋ ㄐㄩˋ,yòngjù,名詞,6,common,ai,word,,
用力,力を入れる,ㄩㄥˋ ㄌㄧˋ,yònglì,Vs-sep,6,common,ai,word,,
勇氣,勇気,ㄩㄥˇ ㄑㄧˋ,yǒngqì,名詞,6,common,ai,word,,
用心,用心/熱心/意図,ㄩㄥˋ ㄒㄧㄣ,yòngxīn,Vs-sep/名詞,6,common,ai,word,,
由,～によって/～から,ㄧㄡˊ,yóu,介詞(前置詞),6,common,ai,word,,
油,油/ガソリン / 油っぽい,ㄧㄡˊ / ㄧㄡˊ,yóu / yóu,状態動詞(形容詞),4,common,ai,word,,多音字/多義語: 複数の発音・意味を統合
郵差,郵便配達員,ㄧㄡˊ ㄔㄞ,yóuchāi,名詞,6,common,ai,word,,
有關,関係がある,ㄧㄡˇ ㄍㄨㄢ,yǒuguān,介詞(前置詞)/状態動詞(形容詞),6,common,ai,word,,
友好,友好的な,ㄧㄡˇ ㄏㄠˇ,yǒuhǎo,状態動詞(形容詞),6,common,ai,word,,
優惠,優遇する/割引の,ㄧㄡ ㄏㄨㄟˋ,yōuhuì,状態動詞(形容詞),6,common,ai,word,,
有力,力強い/説得力がある,ㄧㄡˇ ㄌㄧˋ,yǒulì,状態動詞(形容詞),6,common,ai,word,,
有利,有利な,ㄧㄡˇ ㄌㄧˋ,yǒulì,状態動詞(形容詞),6,common,ai,word,,
優良,優秀な/優良な,ㄧㄡ ㄌㄧㄤˊ,yōuliáng,状態動詞(形容詞),6,common,ai,word,,
優美,優美な/美しい,ㄧㄡ ㄇㄟˇ,yōuměi,状態動詞(形容詞),6,common,ai,word,,
油膩,脂っこい/不快な,ㄧㄡˊ ㄋㄧˋ,yóunì,状態動詞(形容詞),6,common,ai,word,,
有些,いくらか/少し,ㄧㄡˇ ㄒㄧㄝ,yǒuxiē,副詞/限定詞,6,common,ai,word,,
遊行,デモ行進する/旅行する,ㄧㄡˊ ㄒㄧㄥˊ,yóuxíng,自動詞,6,common,ai,word,,
猶豫,ためらう,ㄧㄡˊ ㄩˋ,yóuyù,状態動詞(形容詞),6,common,ai,word,,
憂鬱,憂鬱な,ㄧㄡ ㄩˋ,yōuyù,状態動詞(形容詞),6,common,ai,word,,
